FID;the_geom;NFDBFIREID;SRC_AGENCY;NAT_PARK;FIRE_ID;FIRENAME;LATITUDE;LONGITUDE;YEAR;MONTH;DAY;REP_DATE;OUT_DATE;SIZE_HA;CAUSE;FIRE_TYPE;RESPONSE;PROTZONE;MORE_INFO
NFDB_point.10213;POINT (-2024108.2859578575 2297508.7868529353);YT-1991-1991DA036;YT;;1991DA036;;63.17393;-140.136849;1991;7;2;1991-07-02T00:00:00;;321.37;N;;;;
NFDB_point.10188;POINT (-1961755.2548745999 2197987.5390504748);YT-1991-1991CA013;YT;;1991CA013;;62.832785;-137.867185;1991;7;1;1991-07-01T00:00:00;;345.87;N;;;;
NFDB_point.14948;POINT (766422.8681067566 473075.11126281554);ON-1991-MOO20;ON;;MOO20;;52.6502;-83.4686;1991;7;1;1991-07-01T00:00:00;1991-07-03T00:00:00;5000;N;IFR;MON;;
NFDB_point.10058;POINT (-1969492.2849270843 2411260.905826643);YT-1991-1991DA033;YT;;1991DA033;;64.3;-140.833333;1991;6;29;1991-06-29T00:00:00;;1619.46;N;;;;
NFDB_point.4237;POINT (-497819.72715775314 1203055.594788211);SK-1991-DETOUR;SK;;DETOUR;DETOUR;59.6458;-104.0938;1991;6;28;1991-06-28T00:00:00;1991-07-06T00:00:00;329;N;Wildfire;;;
NFDB_point.8427;POINT (1213686.392126585 604139.9171125214);QC-1991-7150;QC;;1991-7150;;52.85761;-76.48064;1991;6;28;1991-06-28T00:00:00;1991-07-31T00:00:00;395;N;;;Nordique;
NFDB_point.10212;POINT (-2013385.486526972 2254297.3776313914);YT-1991-1991DA032;YT;;1991DA032;;62.933333;-139.4;1991;6;28;1991-06-28T00:00:00;;2051.39;N;;;;
NFDB_point.10314;POINT (-1657450.3037293798 1728304.844675148);YT-1991-1991WL026;YT;;1991WL026;;60.805243;-127.783147;1991;6;28;1991-06-28T00:00:00;;931.56;N;;;;
NFDB_point.10358;POINT (-1652870.6817422188 1628314.9622559696);YT-1991-1991WL024;YT;;1991WL024;;60.018595;-126.800409;1991;6;28;1991-06-28T00:00:00;;267.83;N;;;;
NFDB_point.8390;POINT (1807340.357683414 229149.79626847617);QC-1991-3106;QC;;1991-3106;;47.872;-70.33623;1991;6;27;1991-06-27T00:00:00;1991-08-13T00:00:00;5408;N;;;Intensive;
NFDB_point.9388;POINT (1993092.7982851432 1124921.701698518);NL-1991-615;NL;;1991-615;;54.453;-62.301;1991;6;27;1991-06-27T00:00:00;;388;N;;;NA;
NFDB_point.10192;POINT (-1923948.5786062197 2199245.926872558);YT-1991-1991MA008;YT;;1991MA008;;63.058951;-137.280766;1991;6;26;1991-06-26T00:00:00;;2100.85;N;;;;
NFDB_point.8397;POINT (993936.9195590074 751315.7642609859);QC-1991-7130;QC;;1991-7130;;54.68825;-79.13866;1991;6;25;1991-06-25T00:00:00;1991-07-31T00:00:00;12850;N;;;Nordique;
NFDB_point.10137;POINT (-1899838.5970582815 2286939.7094873083);YT-1991-1991DA030;YT;;1991DA030;;63.833333;-138.016667;1991;6;25;1991-06-25T00:00:00;;3748.96;N;;;;
NFDB_point.10313;POINT (-1603292.81000205 1645356.4717976977);YT-1991-1991WL021;YT;;1991WL021;;60.374546;-126.141074;1991;6;25;1991-06-25T00:00:00;;4084.24;N;;;;
NFDB_point.9473;POINT (1811627.4887556587 824070.7169867135);NL-1991-614;NL;;1991-614;;52.776;-66.898;1991;6;24;1991-06-24T00:00:00;;6075;H;;;NA;
NFDB_point.10191;POINT (-1920343.8237526244 2233709.605302947);YT-1991-1991MA007;YT;;1991MA007;;63.33;-137.66;1991;6;24;1991-06-24T00:00:00;;2701.49;N;;;;
NFDB_point.10325;POINT (-1722726.6219503703 1776956.6957924222);YT-1991-1991WL015;YT;;1991WL015;;60.890122;-129.315374;1991;6;24;1991-06-24T00:00:00;;15000;N;;;;
NFDB_point.10335;POINT (-1572856.4646244766 1671541.1863388848);YT-1991-1991WL017;YT;;1991WL017;;60.72;-125.866667;1991;6;24;1991-06-24T00:00:00;;650.49;N;;;;
NFDB_point.10345;POINT (-1803817.8368109218 1812928.783165684);YT-1991-1991WL014;YT;;1991WL014;;60.779722;-130.979722;1991;6;24;1991-06-24T00:00:00;;15452.08;N;;;;
NFDB_point.10359;POINT (-1972272.6160211584 1827579.2247375636);YT-1991-1991XY033;YT;;1991XY033;;60.029722;-133.75;1991;6;24;1991-06-24T00:00:00;;1000;N;;;;
NFDB_point.11610;POINT (-1402662.57340584 1857184.3117802101);NT-1991-FS011-91;NT;;FS011-91;;62.9666;-124.5666;1991;6;24;1991-06-24T00:00:00;1991-07-28T00:00:00;1500;N;;MON;MON-Monitored;
NFDB_point.12034;POINT (-1444370.9847912237 1704912.6392665096);NT-1991-JF003-91;NT;;JF003-91;;61.5333;-123.9666;1991;6;24;1991-06-24T00:00:00;1991-07-11T00:00:00;400;N;;MOD;MOD-Delayed Action;
NFDB_point.14186;POINT (572724.4352846689 377072.43265079986);ON-1991-GER25;ON;;GER25;;52.0636;-86.5332;1991;6;24;1991-06-24T00:00:00;1991-07-15T00:00:00;200;N;IFR;MON;;
NFDB_point.14494;POINT (370171.95778873825 557623.1165480958);ON-1991-SIO54;ON;;SIO54;;53.9039;-89.268;1991;6;24;1991-06-24T00:00:00;1991-07-28T00:00:00;4180;N;IFR;SUP;;
NFDB_point.14636;POINT (487141.10365290794 534444.5604162631);ON-1991-GER26;ON;;GER26;;53.5827;-87.5136;1991;6;24;1991-06-24T00:00:00;1991-08-24T00:00:00;8600;N;IFR;MON;;
NFDB_point.1642;POINT (-1647756.9495102884 1622125.6310160258);BC-1991-1991-G90027;BC;;1991-G90027;;59.991;-126.663;1991;6;23;1991-06-23T00:00:00;;253;N;Fire;;;
NFDB_point.9711;POINT (-1868102.10585541 2512744.0717033227);YT-1991-1991DA024;YT;;1991DA024;;65.624196;-140.626825;1991;6;23;1991-06-23T00:00:00;;471.83;N;;;;
NFDB_point.10027;POINT (-1948901.6976271935 2259391.3829872226);YT-1991-1991DA019;YT;;1991DA019;;63.349722;-138.449722;1991;6;23;1991-06-23T00:00:00;;687.45;N;;;;
NFDB_point.10028;POINT (-1911606.9895442494 2319378.3102421644);YT-1991-1991DA021;YT;;1991DA021;;63.997933;-138.638118;1991;6;23;1991-06-23T00:00:00;;1882.82;N;;;;
NFDB_point.10029;POINT (-1984967.5316513581 2301298.447685506);YT-1991-1991DA027;YT;;1991DA027;;63.435382;-139.574343;1991;6;23;1991-06-23T00:00:00;;1250.44;N;;;;
NFDB_point.10030;POINT (-1978126.1167468794 2298959.9412901863);YT-1991-1991DA028;YT;;1991DA028;;63.459594;-139.43502;1991;6;23;1991-06-23T00:00:00;;2232.85;N;;;;
NFDB_point.10056;POINT (-1957711.1242884395 2400970.4713376984);YT-1991-1991DA015;YT;;1991DA015;;64.3;-140.5;1991;6;23;1991-06-23T00:00:00;;15131.58;N;;;;
NFDB_point.10057;POINT (-2001133.8677194465 2384359.393622892);YT-1991-1991DA020;YT;;1991DA020;;63.919722;-140.96;1991;6;23;1991-06-23T00:00:00;;318.54;N;;;;
NFDB_point.10189;POINT (-1930894.3991573823 2255977.2673743484);YT-1991-1991DA016;YT;;1991DA016;;63.43;-138.116667;1991;6;23;1991-06-23T00:00:00;;1417.93;N;;;;
NFDB_point.10190;POINT (-1932927.7217968516 2253451.8520172457);YT-1991-1991DA017;YT;;1991DA017;;63.4;-138.116667;1991;6;23;1991-06-23T00:00:00;;952.61;N;;;;
NFDB_point.10211;POINT (-1960979.0427946013 2179030.255867412);YT-1991-1991CA009;YT;;1991CA009;;62.7;-137.616667;1991;6;23;1991-06-23T00:00:00;;4871.79;N;;;;
NFDB_point.10357;POINT (-1648922.0767045203 1627378.7269479218);YT-1991-1991WL012;YT;;1991WL012;;60.028467;-126.728179;1991;6;23;1991-06-23T00:00:00;;2598;N;;;;
NFDB_point.10985;POINT (-626322.924415023 1469066.2786912723);NT-1991-CR003-91;NT;;CR003-91;;61.8833;-107.35;1991;6;23;1991-06-23T00:00:00;1991-06-30T00:00:00;846;N;;;Sustained Action;
NFDB_point.10986;POINT (-607781.6816155915 1392102.3814076362);NT-1991-CR004-91;NT;;CR004-91;;61.2166;-106.7166;1991;6;23;1991-06-23T00:00:00;1991-07-17T00:00:00;1000;N;;;;Abandoned
NFDB_point.10987;POINT (-604164.258501911 1387766.9939941848);NT-1991-CR005-91;NT;;CR005-91;;61.1833;-106.6333;1991;6;23;1991-06-23T00:00:00;1991-07-17T00:00:00;7460;N;;;;Abandoned
NFDB_point.10988;POINT (-521792.1850469863 1362646.7606033022);NT-1991-CR006-91;NT;;CR006-91;;61.0833;-105;1991;6;23;1991-06-23T00:00:00;1991-07-06T00:00:00;2120;N;;MON;MON-Monitored;
NFDB_point.10026;POINT (-2001400.1796252313 2276186.248064168);YT-1991-1991DA010;YT;;1991DA010;;63.159722;-139.5;1991;6;22;1991-06-22T00:00:00;;4085.76;N;;;;
NFDB_point.10053;POINT (-2067965.8018345407 2279106.7218432496);YT-1991-1991BC004;YT;;1991BC004;;62.779722;-140.566667;1991;6;22;1991-06-22T00:00:00;;532.92;N;;;;
NFDB_point.10054;POINT (-2005661.2405344942 2316247.7512284396);YT-1991-1991DA004;YT;;1991DA004;;63.416667;-140.1;1991;6;22;1991-06-22T00:00:00;;7068.75;N;;;;
NFDB_point.10055;POINT (-1946811.7826778467 2363067.859717915);YT-1991-1991DA011;YT;;1991DA011;;64.099722;-139.8;1991;6;22;1991-06-22T00:00:00;;1811.24;N;;;;
NFDB_point.10075;POINT (-2069496.6873209968 2307313.7822103123);YT-1991-1991BC003;YT;;1991BC003;;62.966667;-140.966667;1991;6;22;1991-06-22T00:00:00;;3455.46;N;;;;
NFDB_point.10226;POINT (-1850485.4818940482 2122904.730891789);YT-1991-1991CA004;YT;;1991CA004;;62.906038;-135.152166;1991;6;22;1991-06-22T00:00:00;;301.81;N;;;;
NFDB_point.10025;POINT (-1979948.3419826531 2320355.61888737);YT-1991-1991DA002;YT;;1991DA002;;63.6;-139.75;1991;6;21;1991-06-21T00:00:00;;2831.33;N;;;;
NFDB_point.10236;POINT (-1930837.3098164494 2117265.335198038);YT-1991-1991CA002;YT;;1991CA002;;62.419722;-136.38;1991;6;21;1991-06-21T00:00:00;;1234.19;N;;;;
NFDB_point.10257;POINT (-2084977.9726997314 2253782.7198395417);YT-1991-1991BC002;YT;;1991BC002;;62.499664;-140.490665;1991;6;21;1991-06-21T00:00:00;;972.59;N;;;;
NFDB_point.14331;POINT (990992.6021932161 306687.2032006588);ON-1991-MOO15;ON;;MOO15;;50.7605;-80.7448;1991;6;21;1991-06-21T00:00:00;1991-08-13T00:00:00;2500;N;IFR;MON;;
NFDB_point.1646;POINT (-1734619.3953297476 1437985.7573326947);BC-1991-1991-G60011;BC;;1991-G60011;;58.116;-126.461;1991;6;20;1991-06-20T00:00:00;;2500;N;Fire;;;
NFDB_point.8389;POINT (1785074.0522712155 194783.89784113783);QC-1991-3078;QC;;1991-3078;;47.66157;-70.78126;1991;6;20;1991-06-20T00:00:00;1991-07-12T00:00:00;1773;N;;;Intensive;
NFDB_point.10346;POINT (-1989703.6094143388 1939198.1191506293);YT-1991-1991XY032;YT;;1991XY032;;60.774806;-135.227211;1991;6;20;1991-06-20T00:00:00;;689.48;H;;;;
NFDB_point.8309;POINT (1120183.0710717936 366128.3487861641);QC-1991-7122;QC;;1991-7122;;51.0054;-78.74714;1991;6;19;1991-06-19T00:00:00;1991-07-18T00:00:00;3100;N;;;Nordique;
NFDB_point.8310;POINT (1103766.6537808373 373220.78481665626);QC-1991-7124;QC;;1991-7124;;51.10492;-78.94987;1991;6;19;1991-06-19T00:00:00;1991-07-18T00:00:00;364;N;;;Nordique;
NFDB_point.8386;POINT (1699092.685477516 219562.75792532414);QC-1991-3080;QC;;1991-3080;;48.14898;-71.72709;1991;6;19;1991-06-19T00:00:00;1991-07-12T00:00:00;266;N;;;Intensive;
NFDB_point.8387;POINT (1639358.9623930277 209892.61534713116);QC-1991-3081;QC;;1991-3081;;48.2563;-72.52255;1991;6;19;1991-06-19T00:00:00;1991-07-12T00:00:00;203;N;;;Intensive;
NFDB_point.13481;POINT (721098.2416569263 273336.79252564814);ON-1991-MOO13;ON;;MOO13;;50.9344;-84.6233;1991;6;19;1991-06-19T00:00:00;1991-08-13T00:00:00;8000;N;IFR;MON;;
NFDB_point.14643;POINT (864669.2397737177 348758.5442669969);ON-1991-MOO9;ON;;MOO9;;51.3729;-82.3935;1991;6;19;1991-06-19T00:00:00;1991-08-13T00:00:00;1300;N;IFR;MON;;
NFDB_point.8355;POINT (1556745.5702267147 396832.45782754663);QC-1991-5070;QC;;1991-5070;;50.09143;-72.70234;1991;6;18;1991-06-18T00:00:00;1991-08-18T00:00:00;42000;N;;;Intensive;
NFDB_point.8368;POINT (1645467.213108617 401464.98269149475);QC-1991-5077;QC;;1991-5077;;49.84862;-71.51778;1991;6;18;1991-06-18T00:00:00;1991-07-02T00:00:00;400;N;;;Intensive;
NFDB_point.8374;POINT (1786714.5057910637 417711.04842734337);QC-1991-4065;QC;;1991-4065;;49.50719;-69.61404;1991;6;18;1991-06-18T00:00:00;1991-06-29T00:00:00;151000;N;;;Intensive;
NFDB_point.8375;POINT (1838175.6292519516 429040.8080005711);QC-1991-4070;QC;;1991-4070;;49.41847;-68.89869;1991;6;18;1991-06-18T00:00:00;1991-06-29T00:00:00;7000;N;;;Intensive;
NFDB_point.8377;POINT (1859057.7095573258 389814.6768544605);QC-1991-4093;QC;;1991-4093;;49.01979;-68.85084;1991;6;18;1991-06-18T00:00:00;1991-07-06T00:00:00;3000;N;;;Intensive;
NFDB_point.15105;POINT (839655.3574513142 434525.06789092626);ON-1991-MOO11;ON;;MOO11;;52.1808;-82.5064;1991;6;18;1991-06-18T00:00:00;1991-07-03T00:00:00;1200;N;IFR;MON;;
NFDB_point.8353;POINT (1500790.7540664868 361021.09404617455);QC-1991-5063;QC;;1991-5063;;49.95714;-73.60935;1991;6;17;1991-06-17T00:00:00;1991-07-24T00:00:00;3900;N;;;Intensive;
NFDB_point.8354;POINT (1525949.2382642042 412603.5925052017);QC-1991-5064;QC;;1991-5064;;50.32015;-73.03404;1991;6;17;1991-06-17T00:00:00;1991-07-25T00:00:00;9770;N;;;Intensive;
NFDB_point.8376;POINT (1758394.7566733612 466822.0017798748);QC-1991-4084;QC;;1991-4084;;50.01439;-69.71221;1991;6;17;1991-06-17T00:00:00;1991-08-08T00:00:00;14800;N;;;Intensive;
NFDB_point.8380;POINT (1790552.48102059 350018.09387290943);QC-1991-4051;QC;;1991-4051;;48.93196;-69.92471;1991;6;17;1991-06-17T00:00:00;1991-08-14T00:00:00;96400;N;;;Intensive;
NFDB_point.10322;POINT (-1692513.139600588 1704037.8708704384);YT-1991-1991WL005;YT;;1991WL005;;60.45;-128.13;1991;6;17;1991-06-17T00:00:00;;5018.95;N;;;;
NFDB_point.8425;POINT (1027820.9236263409 653232.4732849607);QC-1991-7108;QC;;1991-7108;;53.74311;-79.00578;1991;6;16;1991-06-16T00:00:00;1991-07-01T00:00:00;248;N;;;Nordique;
NFDB_point.8373;POINT (1844864.8882478934 400177.7667383794);QC-1991-4038;QC;;1991-4038;;49.15618;-68.9725;1991;6;13;1991-06-13T00:00:00;1991-09-27T00:00:00;40000;H;;;Intensive;
NFDB_point.15006;POINT (53265.12045799456 416764.0933274245);ON-1991-RED36;ON;;RED36;;52.7687;-94.2005;1991;6;13;1991-06-13T00:00:00;1991-10-02T00:00:00;8890;N;IFR;SUP;;
NFDB_point.1610;POINT (-1768492.3511717143 1610085.906154877);BC-1991-1991-R90027;BC;;1991-R90027;;59.348;-128.476;1991;6;10;1991-06-10T00:00:00;;200;N;Fire;;;
NFDB_point.6942;POINT (-66326.02045675252 506306.46410515904);MB-1991-1-04-9-91;MB;;1-04-9-91;;53.583;-96.017;1991;6;10;1991-06-10T00:00:00;1991-06-24T00:00:00;318;N;;;Intensive;
NFDB_point.9592;POINT (2190912.64456101 80427.22800939716);NB-1991-2141;NB;;2141;;45.27588;-66.58571;1991;6;10;1991-06-10T00:00:00;1991-07-27T00:00:00;335;H;;;;
NFDB_point.13535;POINT (98858.33454572511 450619.43929298595);ON-1991-RED22;ON;;RED22;;53.0695;-93.5044;1991;6;8;1991-06-08T00:00:00;1991-06-19T00:00:00;235;H;IFR;SUP;;
NFDB_point.9574;POINT (2129040.8457484427 301404.29377174005);NB-1991-2119;NB;;2119;;47.28473;-66.06504;1991;6;7;1991-06-07T00:00:00;1991-07-15T00:00:00;2600;H;;;;
NFDB_point.14779;POINT (352470.02734345023 401516.99272858724);ON-1991-SIO34;ON;;SIO34;;52.5003;-89.7402;1991;6;5;1991-06-05T00:00:00;1991-07-15T00:00:00;510;H;IFR;SUP;;
NFDB_point.2856;POINT (-1001852.2438271998 802968.4371334761);AB-1991-DND-007-91;AB;;DND-007-91;DND007;55.1281;-111.1877;1991;5;31;1991-05-31T00:00:00;1991-06-15T00:00:00;1559.1;N;Crown;;;
NFDB_point.13273;POINT (-1496282.338842803 764259.1895600003);PC-JA-1991-JA3;PC;PC-JA;JA3;;53.4063;-118.3568;1991;5;31;1991-05-31T00:00:00;;200;H;;;Intensive;
NFDB_point.13384;POINT (355124.8912316725 461506.5811291151);ON-1991-SIO30;ON;;SIO30;;53.0425;-89.6253;1991;5;31;1991-05-31T00:00:00;1991-07-15T00:00:00;22400;N;IFR;SUP;;
NFDB_point.1658;POINT (-1492655.414973426 1245626.4156851792);BC-1991-1991-G80013;BC;;1991-G80013;;57.5;-121.254;1991;5;30;1991-05-30T00:00:00;;1780;N;Fire;;;
NFDB_point.2908;POINT (-1162444.0450276448 1027351.2541699153);AB-1991-DS5-007-91;AB;;DS5-007-91;DS5007;56.6953;-114.7286;1991;5;30;1991-05-30T00:00:00;1991-06-10T00:00:00;563.6;N;Crown;;;
NFDB_point.2909;POINT (-1092806.8936987265 959919.5001386255);AB-1991-DS6-025-91;AB;;DS6-025-91;DS6025;56.2917;-113.2938;1991;5;30;1991-05-30T00:00:00;1991-06-05T00:00:00;321.1;N;Crown;;;
NFDB_point.15005;POINT (284263.5556710418 449934.6185667142);ON-1991-SIO28;ON;;SIO28;;52.9864;-90.7059;1991;5;30;1991-05-30T00:00:00;1991-08-08T00:00:00;34000;N;IFR;PRO;;
NFDB_point.1668;POINT (-1587099.1126696279 1123861.9820507565);BC-1991-1991-G70035;BC;;1991-G70035;;56.125;-121.873;1991;5;29;1991-05-29T00:00:00;;232;H;Fire;;;
NFDB_point.6855;POINT (-66716.49485483348 546522.2596745202);MB-1991-1-07-5-91;MB;;1-07-5-91;;53.95;-96.033;1991;5;29;1991-05-29T00:00:00;1991-06-22T00:00:00;27648;N;;;Intensive;
NFDB_point.6941;POINT (-89620.210925455 484813.2158135474);MB-1991-1-04-5-91;MB;;1-04-5-91;;53.383;-96.367;1991;5;29;1991-05-29T00:00:00;1991-07-27T00:00:00;25807;N;;;Intensive;
NFDB_point.6952;POINT (26179.55567167817 491278.9954972663);MB-1991-1-07-8-91;MB;;1-07-8-91;;53.45;-94.6;1991;5;29;1991-05-29T00:00:00;1991-06-03T00:00:00;4608;N;;;Intensive;
NFDB_point.13395;POINT (409005.24143542966 419368.50383723713);ON-1991-GER11;ON;;GER11;;52.6161;-88.8758;1991;5;29;1991-05-29T00:00:00;1991-07-29T00:00:00;19857;N;IFR;PRO;;
NFDB_point.14086;POINT (154229.80151836664 472182.5450404687);ON-1991-RED15;ON;;RED15;;53.2507;-92.6553;1991;5;29;1991-05-29T00:00:00;1991-09-16T00:00:00;41000;N;IFR;MON;;
NFDB_point.1661;POINT (-1516058.7028381857 1158433.6055084323);BC-1991-1991-G80012;BC;;1991-G80012;;56.679;-121.028;1991;5;23;1991-05-23T00:00:00;;790;H;Fire;;;
NFDB_point.13711;POINT (857995.3124962989 429456.6790764667);ON-1991-MOO5;ON;;MOO5;;52.1028;-82.2556;1991;5;22;1991-05-22T00:00:00;1991-06-27T00:00:00;300;H;IFR;MON;;
NFDB_point.8388;POINT (1794162.0664486634 201322.275493199);QC-1991-3030;QC;;1991-3030;;47.68555;-70.63728;1991;5;20;1991-05-20T00:00:00;1991-05-30T00:00:00;630;H;;;Intensive;
NFDB_point.14261;POINT (993546.4017513978 -12134.098794022575);ON-1991-GOG4;ON;;GOG4;;47.9524;-81.6563;1991;5;20;1991-05-20T00:00:00;1991-08-03T00:00:00;4800;H;IFR;SUP;;
NFDB_point.14717;POINT (855951.5769519841 -64891.51379616);ON-1991-CHA12;ON;;CHA12;;47.7272;-83.5871;1991;5;20;1991-05-20T00:00:00;1991-06-22T00:00:00;610;H;IFR;SUP;;
NFDB_point.6368;POINT (-370250.49412955396 320951.8792007789);MB-1991-7-06-1-91;MB;;7-06-1-91;;51.75726;-100.4216;1991;5;15;1991-05-15T00:00:00;1991-06-15T00:00:00;240;H;;;Intensive;
NFDB_point.6294;POINT (-351778.29082669155 530756.7105460414);MB-1991-2-01-7-91;MB;;2-01-7-91;;53.67427;-100.4133;1991;5;12;1991-05-12T00:00:00;1991-05-13T00:00:00;200;N;;;Intensive;
NFDB_point.4141;POINT (-488751.04784295603 557123.4514028118);SK-1991-PAUL;SK;;PAUL;PAUL;53.7865;-102.5521;1991;5;8;1991-05-08T00:00:00;1991-05-11T00:00:00;600;H;Wildfire;;;
NFDB_point.6302;POINT (-412654.7415611668 557629.8307075473);MB-1991-2-01-3-91;MB;;2-01-3-91;;53.86706;-101.3857;1991;5;7;1991-05-07T00:00:00;1991-05-13T00:00:00;2500;H;;;Intensive;
NFDB_point.6447;POINT (-165331.81619215987 272996.6901893774);MB-1991-6-06-21-91;MB;;6-06-21-91;;51.43717;-97.3992;1991;4;28;1991-04-28T00:00:00;1991-05-16T00:00:00;250;N;;;Intensive;
NFDB_point.6446;POINT (-158763.8840245521 275966.1318189837);MB-1991-6-06-18-91;MB;;6-06-18-91;;51.46628;-97.3055;1991;4;25;1991-04-25T00:00:00;1991-05-16T00:00:00;700;H;;;Intensive;
NFDB_point.14073;POINT (116607.57423074418 -40919.80329346191);ON-1991-FOR10;ON;;FOR10;;48.6193;-93.4206;1991;4;24;1991-04-24T00:00:00;1991-05-11T00:00:00;200;H;IFR;SUP;;
NFDB_point.5376;POINT (-947204.6075067089 666400.8127656612);SK-1991-SWAMP1;SK;;SWAMP1;SWAMP1;54.0365;-109.8333;1991;4;23;1991-04-23T00:00:00;1991-05-02T00:00:00;2400;H;Wildfire;;;
NFDB_point.1667;POINT (-1528395.6282382088 1101255.4111868478);BC-1991-1991-G70013;BC;;1991-G70013;;56.152;-120.84;1991;4;21;1991-04-21T00:00:00;;212;H;Fire;;;
NFDB_point.1670;POINT (-1577692.512663733 1056828.5857000267);BC-1991-1991-G70012;BC;;1991-G70012;;55.598;-121.289;1991;4;21;1991-04-21T00:00:00;;329;H;Fire;;;
NFDB_point.6445;POINT (-169281.70115688918 265114.4003085559);MB-1991-6-06-14-91;MB;;6-06-14-91;;51.36439;-97.452;1991;4;20;1991-04-20T00:00:00;1991-05-04T00:00:00;500;H;;;Intensive;
NFDB_point.2825;POINT (-1304583.67033612 1328406.866564495);AB-1991-DF3-001-91;AB;;DF3-001-91;DF3001;58.8686;-118.7773;1991;4;19;1991-04-19T00:00:00;1991-04-20T00:00:00;433.1;H;Surface;;;
NFDB_point.6367;POINT (-357852.1320050184 346841.4788903976);MB-1991-7-02-1-91;MB;;7-02-1-91;;52.00096;-100.2723;1991;4;19;1991-04-19T00:00:00;1991-05-01T00:00:00;7000;H;;;Intensive;
NFDB_point.1666;POINT (-1580782.3700047804 1085837.0175141632);BC-1991-1991-G70009;BC;;1991-G70009;;55.83;-121.525;1991;4;18;1991-04-18T00:00:00;;200;H;Fire;;;
NFDB_point.4135;POINT (-438473.041771522 533012.3512898614);SK-1991-DEEP;SK;;DEEP;DEEP;53.6094;-101.7604;1991;4;15;1991-04-15T00:00:00;1991-04-21T00:00:00;716;H;Wildfire;;;
NFDB_point.6301;POINT (-434312.76770776446 529412.2818302801);MB-1991-2-01-1-91;MB;;2-01-1-91;;53.59061;-101.6728;1991;4;14;1991-04-14T00:00:00;1991-04-18T00:00:00;1041;H;;;Intensive;
NFDB_point.4552;POINT (-850662.545801468 675806.771977447);SK-1991-DYCK;SK;;DYCK;DYCK;54.3073;-108.3854;1991;4;13;1991-04-13T00:00:00;1991-05-11T00:00:00;418;H;Wildfire;;;
NFDB_point.4933;POINT (-842185.3837019082 673377.9998262827);SK-1991-BEAVER4;SK;;BEAVER4;BEAVER4;54.3073;-108.2604;1991;4;13;1991-04-13T00:00:00;1991-04-26T00:00:00;211;H;Wildfire;;;
NFDB_point.1682;POINT (-1803538.8269053132 543626.3338416009);BC-1991-1991-K60006;BC;;1991-K60006;;50.491;-121.299;1991;4;12;1991-04-12T00:00:00;;290;H;Fire;;;
NFDB_point.7035;POINT (-88235.25428938058 174452.68184725475);MB-1991-5-03-3-91;MB;;5-03-3-91;;50.56525;-96.2527;1991;4;12;1991-04-12T00:00:00;1991-04-16T00:00:00;200;N;;;Intensive;
NFDB_point.7036;POINT (-97409.50505998525 179342.75648039114);MB-1991-5-03-4-91;MB;;5-03-4-91;;50.60774;-96.3844;1991;4;12;1991-04-12T00:00:00;1991-04-16T00:00:00;270;N;;;Intensive;
NFDB_point.7034;POINT (-88856.91206173346 180372.31086191162);MB-1991-5-03-1-91;MB;;5-03-1-91;;50.61866;-96.2632;1991;4;11;1991-04-11T00:00:00;1991-04-16T00:00:00;600;N;;;Intensive;
NFDB_point.6429;POINT (-184452.55329369465 209159.3389195893);MB-1991-6-10-3-91;MB;;6-10-3-91;;50.85246;-97.6379;1991;4;10;1991-04-10T00:00:00;1991-04-28T00:00:00;1814;H;;;Intensive;
NFDB_point.6428;POINT (-203287.16678330192 229519.37511938252);MB-1991-6-06-10-91;MB;;6-06-10-91;;51.02916;-97.9203;1991;4;9;1991-04-09T00:00:00;1991-04-15T00:00:00;250;N;;;Intensive;
NFDB_point.7041;POINT (-63871.45755196022 109474.03319294937);MB-1991-8-01-9-91;MB;;8-01-9-91;;49.9821;-95.8939;1991;4;9;1991-04-09T00:00:00;1991-05-01T00:00:00;500;N;;;Intensive;
NFDB_point.6399;POINT (-308462.1873659505 330581.1691607572);MB-1991-6-08-3-91;MB;;6-08-3-91;;51.88826;-99.5302;1991;4;8;1991-04-08T00:00:00;1991-04-10T00:00:00;200;N;;;Intensive;
NFDB_point.6427;POINT (-201488.09275036622 219270.78318501916);MB-1991-6-10-2-91;MB;;6-10-2-91;;50.93721;-97.8878;1991;4;8;1991-04-08T00:00:00;1991-04-28T00:00:00;3831.3;N;;;Intensive;
NFDB_point.7033;POINT (-96032.37078663956 21452.76921457611);MB-1991-3-02-7-91;MB;;3-02-7-91;;49.18402;-96.3183;1991;4;8;1991-04-08T00:00:00;1991-04-21T00:00:00;362;N;;;Intensive;
NFDB_point.6426;POINT (-193266.80476529524 272131.5374148302);MB-1991-6-06-2-91;MB;;6-06-2-91;;51.41897;-97.8035;1991;4;7;1991-04-07T00:00:00;1991-04-15T00:00:00;1088;N;;;Intensive;
NFDB_point.6425;POINT (-177439.14020855638 201539.3458782127);MB-1991-6-10-1-91;MB;;6-10-1-91;;50.78614;-97.5334;1991;4;6;1991-04-06T00:00:00;1991-04-28T00:00:00;260;H;;;Intensive;
NFDB_point.6434;POINT (-148418.57804903836 248093.82579547167);MB-1991-6-05-1-91;MB;;6-05-1-91;;51.21706;-97.1418;1991;4;6;1991-04-06T00:00:00;1991-04-13T00:00:00;320;N;;;Intensive;
