province,fire_id,latitude,longitude,year,size_ha,cause
Ontario,NIP323,49.1587,-88.831,2006,1563.5,Natural
Ontario,NIP338,49.3477,-88.8242,2006,2714.199951,Natural
Ontario,THU167,49.3792,-90.1866,2006,201.0,Natural
Ontario,THU143,49.4014,-90.2502,2006,2365.100098,Natural
Ontario,THU154,50.1557,-88.2668,2006,929.5999756,Natural
Ontario,THU189,49.0247,-88.7713,2006,445.0,Natural
Ontario,NIP296,49.1073,-88.3934,2006,1563.0,Natural
Ontario,THU142,49.4687,-90.1346,2006,8687.5,Natural
Ontario,NIP341,49.0541,-88.6081,2006,2010.0,Natural
Ontario,NIP264,49.2852,-88.9635,2006,240.5,Natural
Ontario,NIP327,49.4457,-88.883,2006,467.2000122,Natural
Ontario,NIP328,49.1933,-88.9146,2006,220.3999939,Natural
Ontario,NIP307,49.2989,-86.7593,2006,515.0,Natural
Ontario,THU232,49.9298,-88.9854,2006,2858.0,Natural
Ontario,NIP428,49.3372,-88.9202,2006,240.0,Natural
Ontario,THU163,49.4547,-89.1897,2006,2585.5,Natural
Ontario,NIP411,49.2578,-86.5588,2006,811.0,Natural
Ontario,THU184,49.4123,-90.3323,2006,794.4000244,Natural
Ontario,NIP414,49.3645,-86.7452,2006,1494.0,Natural
Ontario,THU164,49.4577,-89.1733,2006,200.0,Natural
Ontario,NIP413,49.2926,-86.7607,2006,582.0,Natural
Ontario,NIP365,49.0464,-87.4584,2006,745.7000122,Natural
Ontario,NIP246,49.8168,-88.0744,2006,240.5,Natural
Ontario,NIP410,49.2385,-86.7019,2006,1326.0,Natural
Ontario,THU185,49.5705,-89.4273,2006,1053.0,Natural
Ontario,THU144,49.4996,-90.217,2006,2386.100098,Natural
Ontario,THU133,49.9958,-88.91,2006,388.2000122,Natural
Ontario,THU139,49.7149,-89.8784,2006,15075.2002,Natural
British Columbia,2006-K51324,49.0218,-120.3842,2006,1801.0,Human
Saskatchewan,06BN-FARAWAY,58.4892,-108.476,2006,11780.0,Natural
British Columbia,2006-KO-5,50.9022,-115.9861,2006,250.0,Human
British Columbia,2006-C10463,53.0532,-121.0061,2006,510.0,Natural
British Columbia,2006-C30424,52.4727,-120.7872,2006,200.0,Natural
British Columbia,2006-C30429,52.5892,-120.6885,2006,500.0,Natural
British Columbia,2006-C30432,52.7401,-120.492,2006,325.0,Natural
British Columbia,2006-K61278,49.0167,-120.5667,2006,5400.0,Natural
Ontario,RED175,52.2554,-94.7638,2006,492.8999939,Natural
Ontario,RED193,52.6773,-93.8504,2006,6837.600098,Natural
Ontario,RED164,52.4671,-92.7747,2006,513.5999756,Natural
Ontario,RED186,52.803,-94.6984,2006,5038.700195,Natural
Ontario,RED176,52.3631,-94.3716,2006,2264.800049,Natural
Ontario,RED192,52.7363,-94.9476,2006,400.0,Natural
Ontario,RED163,52.5907,-92.6073,2006,836.2000122,Natural
Ontario,RED188,52.8522,-94.3736,2006,366.2999878,Natural
Ontario,RED184,52.7664,-93.9559,2006,935.5,Natural
Ontario,RED182,52.6085,-94.4545,2006,4107.299805,Natural
Ontario,RED195,52.4331,-94.7871,2006,4119.399902,Natural
Northwest Territories,ZF034-06,64.6336,-119.6846,2006,500.0,Natural
British Columbia,2006-N50765,50.7672,-117.8858,2006,206.0,Natural
British Columbia,2006-K31170,50.8057,-118.761,2006,245.0,Natural
Alberta,HWF145,59.121483,-114.1601,2006,1865.0,Natural
Ontario,RED146,52.4156,-93.9792,2006,18986.80078,Natural
British Columbia,2006-N40779,51.8022,-118.7689,2006,470.0,Natural
Northwest Territories,VQ034-06,66.9833,-124.45,2006,224.0,Natural
Northwest Territories,VQ033-06,67.2246,-124.7538,2006,205.9,Natural
Northwest Territories,VQ028-06,66.2798,-127.9431,2006,524.3,Natural
Ontario,NIP189,52.0233,-87.4153,2006,1295.0,Natural
Ontario,2006-PU-4,48.1667,-85.9,2006,350.0,Human
Ontario,RED113,52.5082,-93.5525,2006,9273.599609,Natural
Alberta,2006-WB-41,59.8403,-113.0269,2006,1155.0,Natural
Alberta,2006-WB-42,59.7747,-112.7328,2006,550.0,Natural
Northwest Territories,VQ022-06,65.5665,-124.695,2006,5069.9,Natural
Northwest Territories,VQ025-06,65.0,-121.45,2006,350.0,Natural
Saskatchewan,06SR-ROYAL,59.1042,-108.616,2006,178267.0,Human
Saskatchewan,06SR-HOZEMPA,58.9648,-106.844,2006,1721.0,Natural
Saskatchewan,06SR-SUPPER,59.069,-107.889,2006,139867.0,Natural
Saskatchewan,2006-GR-13,49.2,-106.8331,2006,267.0,Unknown
Yukon,2006DA016,65.35,-139.6,2006,564.0,Natural
Northwest Territories,ZF020-06,64.063,-114.7901,2006,1219.91,Natural
British Columbia,2006-N70516,50.0623,-116.8034,2006,260.0,Natural
Manitoba,EA180,52.666667,-95.616667,2006,10635.0,Natural
Northwest Territories,ZF017-06,65.2166,-118.2833,2006,389.9,Natural
Northwest Territories,ZF018-06,65.2833,-118.7833,2006,4065.61,Natural
Northwest Territories,FS017-06,62.0668,-121.816,2006,2127.3,Natural
Saskatchewan,06SR-HIGGINS,59.3725,-104.817,2006,841.0,Natural
Saskatchewan,06SR-MAURICE,59.507,-109.968,2006,440.0,Human
Saskatchewan,06SR-THOMSON,58.2368,-106.308,2006,4535.0,Natural
Northwest Territories,CR006-06,60.1093,-107.1998,2006,450.0,Natural
Northwest Territories,FS016-06,63.9218,-119.3965,2006,1065.0,Natural
Northwest Territories,ZF015-06,62.0833,-116.0666,2006,220.0,Natural
British Columbia,2006-K70702,50.3307,-121.3713,2006,236.0,Human
British Columbia,2006-N70278,50.1154,-117.0365,2006,258.0,Natural
British Columbia,2006-N10326,49.8309,-116.2881,2006,535.8,Natural
Saskatchewan,2006-GR-10,49.05,-106.8,2006,895.0,Natural
British Columbia,2006-N40276,51.6104,-118.2935,2006,245.0,Natural
British Columbia,2006-N40411,50.9806,-118.2773,2006,200.0,Natural
Northwest Territories,ZF011-06,64.05,-115.5833,2006,1219.91,Natural
Northwest Territories,VQ012-06,66.4773,-127.7401,2006,1518.0,Natural
Northwest Territories,FS015-06,62.1356,-121.5023,2006,808.0,Natural
Northwest Territories,SM028-06,60.6858,-114.2233,2006,1076.0,Natural
Alberta,2006-JA-14,52.663,-116.8747,2006,1600.0,Natural
Northwest Territories,VQ011-06,64.3268,-123.0766,2006,758.0,Natural
Northwest Territories,2006-NA-1,61.5589,-126.2406,2006,8000.0,Natural
Saskatchewan,2006-PA-6,54.0925,-106.61,2006,2112.0,Natural
Saskatchewan,06SR-HARDY,59.5833,-104.258,2006,1492.0,Natural
Northwest Territories,ZF007-06,64.9023,-117.5881,2006,2495.06,Natural
Northwest Territories,ZF008-06,65.1035,-117.8845,2006,6461.67,Natural
Saskatchewan,06SR-HILL,58.5683,-106.832,2006,13336.0,Natural
Northwest Territories,ZF006-06,63.558,-117.967,2006,500.0,Natural
Ontario,COC32,53.7326,-83.4755,2006,375.0,Natural
Saskatchewan,06SR-SMALL,58.909,-104.373,2006,11250.0,Natural
Northwest Territories,VQ010-06,66.9166,-130.45,2006,3932.0,Natural
Northwest Territories,VQ008-06,64.9766,-124.3621,2006,1859.0,Natural
Northwest Territories,FS010-06,60.1085,-120.5661,2006,320.0,Natural
Yukon,2006DA013,63.8703667,-139.9014333,2006,469.0,Natural
Yukon,2006DA014,63.3255,-140.23805,2006,2191.0,Natural
Northwest Territories,VQ007-06,64.911,-124.5426,2006,8941.9,Natural
Quebec,2006-532,53.78417,-78.78767,2006,1345.0,Natural
Quebec,2006-502,51.14539,-73.89373,2006,245.0,Natural
Yukon,2006OC001,66.95055,-135.0674,2006,3029.0,Natural
Ontario,SLK44,53.8307,-89.6363,2006,228.0,Unknown
Quebec,2006-486,49.57464,-76.72504,2006,742.0,Natural
Yukon,2006DA012,63.451,-138.657,2006,10058.0,Natural
Yukon,2006BC003,62.558,-140.5506667,2006,7590.0,Natural
Ontario,NIP70,51.0725,-88.3202,2006,636.0,Natural
Ontario,SLK38,53.1442,-90.3012,2006,3000.0,Natural
Ontario,DRY79,49.7514,-93.6843,2006,2326.0,Unknown
Saskatchewan,2006-GR-5,49.0667,-106.9667,2006,280.0,Natural
Ontario,FOR63,48.2113,-91.3416,2006,264.0,Natural
Ontario,FOR61,48.1613,-91.2451,2006,238.0,Natural
Ontario,RED47,53.8577,-93.2052,2006,3100.0,Natural
Ontario,FOR54,48.2552,-91.4561,2006,909.0,Natural
Ontario,FOR57,48.2262,-91.4408,2006,478.0,Natural
Ontario,RED44,50.8139,-94.8239,2006,4995.0,Natural
British Columbia,2006-N40282,51.2235,-118.0843,2006,220.0,Natural
Yukon,2006WL013,60.75,-126.1166667,2006,461.0,Natural
Alberta,2006-WB-34,58.1325,-112.7669,2006,345.0,Natural
British Columbia,2006-G50530,55.4883,-125.295,2006,243.0,Natural
Alberta,MWF136,58.043333,-113.158333,2006,216.0,Natural
British Columbia,2006-C10204,52.9466,-123.9884,2006,1315.0,Natural
British Columbia,2006-G80487,56.4774,-123.1805,2006,250.0,Natural
British Columbia,2006-G50450,54.8609,-123.7089,2006,217.0,Natural
Alberta,PWF118,56.689167,-118.601111,2006,528.0,Human
Alberta,GWF139,54.283933,-118.016117,2006,417.7,Natural
Alberta,EWF173,53.561129,-119.636335,2006,6300.0,Natural
Yukon,2006WL011,60.4148167,-126.4861833,2006,9309.0,Natural
Yukon,2006WL012,60.1930167,-125.7697333,2006,699.0,Natural
Ontario,RED31,52.1675,-95.0835,2006,537.2000122,Natural
Ontario,RED33,52.8494,-94.5962,2006,1850.0,Natural
British Columbia,2006-G80452,56.737,-121.9075,2006,742.2,Natural
British Columbia,2006-K20280,50.5325,-120.5598,2006,309.0,Human
British Columbia,2006-G60410,56.179,-124.9252,2006,220.0,Natural
British Columbia,2006-G60418,56.1783,-124.9275,2006,1174.9,Natural
British Columbia,2006-G60490,56.0292,-125.3588,2006,3081.9,Natural
British Columbia,2006-G60430,55.4222,-124.5839,2006,501.6,Natural
British Columbia,2006-G50392,54.7949,-124.0054,2006,1100.0,Natural
British Columbia,2006-G10436,54.6748,-123.223,2006,719.9,Natural
British Columbia,2006-G10457,54.7336,-123.4615,2006,544.0,Natural
British Columbia,2006-G10469,53.8522,-120.1617,2006,466.0,Natural
British Columbia,2006-G40453,53.667,-124.3462,2006,265.0,Natural
British Columbia,2006-G10388,53.289,-123.46,2006,227.0,Natural
British Columbia,2006-G10389,53.4025,-123.4672,2006,1553.2,Natural
Alberta,SWF151,54.854867,-115.023383,2006,1816.0,Natural
Alberta,EWF138,52.9857,-116.468883,2006,1292.9,Natural
Northwest Territories,FS005-06,60.1708,-120.4666,2006,454.0,Natural
British Columbia,2006-G80347,57.3472,-121.837,2006,3575.4,Natural
British Columbia,2006-G80349,57.4805,-121.7962,2006,2882.0,Natural
British Columbia,2006-G80353,57.6212,-122.887,2006,6552.0,Natural
British Columbia,2006-G80375,57.612,-121.8833,2006,1080.0,Natural
British Columbia,2006-G80343,57.2203,-121.45,2006,1064.0,Natural
British Columbia,2006-G80381,56.9533,-121.87,2006,4366.2,Natural
British Columbia,2006-C50148,52.8817,-125.5567,2006,10960.5,Natural
British Columbia,2006-C10150,52.9367,-125.52,2006,1160.0,Natural
British Columbia,2006-C10157,53.0537,-123.3729,2006,8524.0,Natural
British Columbia,2006-C10161,53.1483,-124.1167,2006,11500.0,Natural
British Columbia,2006-G40363,53.5278,-124.9428,2006,1590.0,Natural
British Columbia,2006-G40362,53.2583,-125.455,2006,784.0,Natural
British Columbia,2006-G40370,53.035,-123.6281,2006,400.0,Natural
British Columbia,2006-G40372,52.9761,-125.6123,2006,375.0,Natural
Alberta,PWF110,57.6205,-119.865,2006,2531.0,Natural
Yukon,2006WL008,60.5983333,-126.1916667,2006,12785.0,Natural
Yukon,2006WL009,60.5333333,-126.7,2006,4740.0,Natural
Northwest Territories,JF001-06,60.7833,-126.7666,2006,457.0,Natural
Ontario,COC29,53.9858,-83.489,2006,500.0,Natural
British Columbia,2006-G90419,58.659,-127.7131,2006,10600.0,Natural
Alberta,PWF095,57.980433,-119.745933,2006,5900.0,Natural
Manitoba,NE174,56.408889,-92.815556,2006,804.9,Natural
Manitoba,NE205,53.316667,-95.616667,2006,380.0,Natural
Quebec,2006-468,51.08783,-61.54038,2006,6300.0,Natural
Saskatchewan,06LA-BLACK,55.5833,-105.55,2006,3500.0,Natural
Saskatchewan,06LA-MCNICHOL,55.4917,-104.667,2006,43135.0,Natural
Saskatchewan,06LX-GLEN,55.6498,-107.037,2006,423.0,Natural
Saskatchewan,06LX-PAW03,55.1167,-109.817,2006,452.0,Natural
Saskatchewan,06PN-CREEK1,54.716,-104.071,2006,7256.0,Natural
Saskatchewan,06PN-LOANIL2,55.5958,-103.655,2006,2093.0,Natural
Saskatchewan,06LA-GRANNY,55.6425,-104.717,2006,960.0,Natural
Saskatchewan,06PN-ROGER,55.8633,-102.855,2006,3154.0,Natural
Saskatchewan,06PN-POND,54.6467,-104.123,2006,3100.0,Natural
Saskatchewan,06LF-GULL,53.975,-104.99,2006,350.0,Natural
Saskatchewan,06LL-WALES,57.5182,-109.829,2006,15000.0,Natural
Saskatchewan,06LX-DANO,55.7333,-107.4,2006,350.0,Natural
Saskatchewan,06LX-REIMER,55.7833,-107.517,2006,17300.0,Natural
Saskatchewan,06PN-CREEK2,54.6822,-104.132,2006,600.0,Natural
Saskatchewan,06SE-DAVIN,56.8487,-103.645,2006,860.0,Natural
Saskatchewan,06LA-ENGLISH,55.2362,-105.386,2006,2050.0,Natural
Saskatchewan,06PN-LAIRD,55.8917,-103.405,2006,7234.0,Natural
Saskatchewan,06LA-RAPIDS,55.6252,-104.734,2006,765.0,Natural
Saskatchewan,06LX-LOU,55.0678,-107.499,2006,10500.0,Natural
Alberta,MWF097,57.6345,-112.666333,2006,10978.23,Natural
Alberta,SWF130,56.948567,-113.9832,2006,4960.59,Natural
Alberta,MWF103,56.442783,-112.08535,2006,7400.0,Natural
Alberta,SWF127,56.2545,-113.270667,2006,1600.0,Natural
Saskatchewan,06LA-LYNX,55.3383,-104.7,2006,8250.0,Natural
Saskatchewan,06LX-RIDGE,55.2075,-107.233,2006,4400.0,Natural
Saskatchewan,06LL-SABINE,57.1787,-109.797,2006,15000.0,Natural
Saskatchewan,06LA-SMITH,55.5087,-104.335,2006,300.0,Natural
Saskatchewan,06LX-BOONE,55.4242,-108.404,2006,4500.0,Natural
Saskatchewan,06LX-TOWER,55.5157,-108.006,2006,1300.0,Natural
Saskatchewan,06LA-BIRCH,55.5112,-105.375,2006,3500.0,Natural
Saskatchewan,06PN-GILSON,55.6138,-103.308,2006,1334.0,Natural
Saskatchewan,06LA-BOE,55.4973,-104.295,2006,275.0,Natural
Alberta,MWF091,57.396667,-112.6755,2006,6124.0,Natural
Alberta,MWF093,57.0519,-112.673567,2006,948.5,Natural
Alberta,SWF123,56.909783,-113.613217,2006,206.5,Natural
Alberta,SWF116,56.267833,-113.191333,2006,3274.0,Natural
Saskatchewan,06LX-KAZIN,55.4425,-108.252,2006,1100.0,Natural
Saskatchewan,06LA-WALKER,55.5,-104.65,2006,700.0,Natural
Saskatchewan,06LX-RANK,55.0802,-106.838,2006,16000.0,Natural
Saskatchewan,06LX-WEBBER,55.024,-107.241,2006,2000.0,Natural
Saskatchewan,06LX-DAVINE,55.57,-107.892,2006,580.0,Natural
Saskatchewan,06LX-FOREST,55.4925,-108.148,2006,1000.0,Natural
Saskatchewan,06LA-STERLING,55.5833,-105.217,2006,2754.0,Natural
Saskatchewan,06LA-WELK,55.503,-104.884,2006,200.0,Natural
Saskatchewan,06SR-HAWKINS,59.7342,-104.205,2006,2052.0,Natural
Saskatchewan,06LA-FIG,55.5833,-105.315,2006,1400.0,Natural
Saskatchewan,06LA-KAMMERER,55.6167,-104.742,2006,350.0,Natural
Saskatchewan,06LA-YOST,55.6117,-106.553,2006,254.0,Natural
Alberta,2006-WB-27,59.75,-113.88,2006,350.0,Natural
British Columbia,2006-G70319,55.2441,-120.7823,2006,9401.0,Natural
British Columbia,2006-G70329,54.7832,-120.4343,2006,3717.0,Natural
British Columbia,2006-K20187,51.4353,-119.689,2006,234.0,Human
British Columbia,2006-G70333,54.5978,-120.6282,2006,1774.0,Natural
British Columbia,2006-G70611,54.5372,-120.4713,2006,290.8,Natural
British Columbia,2006-G70309,54.4403,-120.6529,2006,12051.0,Natural
Alberta,MWF061,57.816067,-113.505,2006,470.0,Natural
Alberta,MWF078,57.223833,-112.907667,2006,2851.4,Natural
Alberta,MWF062,58.009517,-112.669483,2006,869.0,Natural
Alberta,MWF063,57.998567,-112.699817,2006,584.0,Natural
Alberta,MWF064,57.98385,-112.771683,2006,473.0,Natural
Alberta,MWF070,57.81,-112.982,2006,2750.0,Natural
Alberta,MWF071,58.002317,-112.606217,2006,627.0,Natural
Northwest Territories,SM006-06,61.2883,-112.0768,2006,1100.0,Natural
Northwest Territories,SM009-06,61.1,-111.8666,2006,350.0,Natural
Ontario,SLK30,52.0124,-91.3462,2006,550.0,Natural
Alberta,EWF109,53.791567,-119.743,2006,14554.3,Human
Saskatchewan,06SR-GENA,59.8557,-104.658,2006,794.0,Natural
Saskatchewan,06SR-CAROLYN,59.3988,-104.87,2006,241.0,Natural
Saskatchewan,06SR-FRANK,59.0533,-103.457,2006,737.0,Natural
Saskatchewan,06BN-BROWN,56.0267,-109.936,2006,5300.0,Natural
Yukon,2006WL007,60.185,-126.8333333,2006,7808.0,Natural
Alberta,2006-WB-20,58.3667,-113.75,2006,225.0,Natural
Saskatchewan,06LL-AGAR,57.3645,-109.538,2006,43735.0,Natural
Saskatchewan,06LA-FOSTER,56.6057,-105.195,2006,14525.0,Natural
Ontario,COC28,56.0204,-87.8903,2006,565.0,Natural
Saskatchewan,06BN-NICKY,57.071,-108.073,2006,2357.0,Natural
Saskatchewan,06BN-TOWN,55.9167,-108.517,2006,254.0,Natural
Saskatchewan,06BN-RON,56.8248,-108.084,2006,560.0,Natural
Northwest Territories,SM005-06,60.602,-113.5823,2006,1783.2,Natural
Northwest Territories,2006-WB-19,60.6019,-113.5822,2006,1590.0,Natural
Saskatchewan,06LA-HASTINGS,56.8587,-105.584,2006,7450.0,Natural
Saskatchewan,06BN-NATRILLIA,56.5445,-107.704,2006,15500.0,Natural
Saskatchewan,06LL-RILEY,57.9862,-109.816,2006,2000.0,Natural
Yukon,2006CA004,62.7626667,-137.2086667,2006,1073.0,Natural
Saskatchewan,06SR-JACK,59.991,-103.169,2006,250.0,Natural
Saskatchewan,06SE-ZANGEZA,58.0867,-102.085,2006,975.0,Natural
Manitoba,NE084,57.859444,-101.761667,2006,200.0,Human
Alberta,2006-WB-16,58.5306,-112.2586,2006,6000.0,Unknown
Alberta,MWF054,58.274283,-111.26715,2006,3413.0,Natural
Saskatchewan,06LL-WEST,58.346,-109.675,2006,1599.0,Natural
Yukon,2006DA008,64.6333333,-140.5,2006,767.0,Natural
Alberta,MWF036,59.429333,-110.288333,2006,18204.0,Natural
Alberta,MWF040,59.4775,-110.330833,2006,450.0,Natural
Alberta,MWF043,58.10135,-110.249333,2006,6000.0,Natural
Saskatchewan,06SE-KOSDAW2,58.8428,-104.09,2006,1785.0,Human
Saskatchewan,06BN-MCTAGGERT,58.0632,-108.494,2006,4000.0,Natural
Saskatchewan,06LL-DOUG,58.3925,-109.302,2006,6423.0,Natural
Saskatchewan,06LL-CLUFF,58.1838,-108.889,2006,4000.0,Natural
Saskatchewan,06BN-RITA,57.9673,-108.126,2006,3200.0,Natural
Saskatchewan,06BN-DEBBIE,57.9428,-108.51,2006,100000.0,Natural
Manitoba,NE256,59.235,-96.731111,2006,529.0,Natural
Northwest Territories,CR003-06,60.0005,-103.1588,2006,694.0,Natural
Yukon,2006DA006,63.4007833,-140.2342833,2006,451.0,Natural
Alberta,MWF029,57.747667,-112.924667,2006,1745.0,Natural
Quebec,2006-412,52.59772,-67.12521,2006,1500.0,Natural
Quebec,2006-416,51.66847,-68.26373,2006,748.0,Natural
Northwest Territories,CR002-06,60.5396,-105.8988,2006,429.5,Natural
Ontario,RED16,52.7442,-94.385,2006,794.0,Natural
Ontario,RED84,52.1734,-94.7182,2006,8390.0,Natural
Yukon,2006MA001,64.0378833,-132.6806667,2006,6168.0,Natural
British Columbia,2006-G50540,56.7598,-126.7064,2006,800.0,Natural
Yukon,2006WL001,60.5966667,-127.2666667,2006,326.0,Natural
Yukon,2006WL003,60.5483333,-127.5216667,2006,26150.0,Natural
British Columbia,2006-G60238,58.0333,-126.4258,2006,750.0,Natural
British Columbia,2006-G90236,58.73,-125.005,2006,600.0,Natural
British Columbia,2006-N40053,52.033,-118.7663,2006,220.0,Natural
Ontario,NIP20,51.626,-87.7584,2006,800.0,Human
British Columbia,2006-G60237,58.2025,-125.8078,2006,7000.0,Natural
Saskatchewan,06SE-SANDY,57.1563,-104.814,2006,1580.0,Natural
Saskatchewan,06LA-HUNT,55.4157,-104.619,2006,325.0,Natural
Quebec,2006-271,52.20174,-78.18544,2006,5935.0,Natural
Quebec,2006-274,52.02878,-76.65351,2006,732.0,Natural
Quebec,2006-275,52.10492,-76.65349,2006,300.0,Natural
Quebec,2006-285,52.96613,-76.83604,2006,231.0,Natural
Quebec,2006-287,52.91247,-76.8764,2006,7041.0,Natural
Quebec,2006-288,52.92026,-76.9299,2006,464.0,Natural
Quebec,2006-333,51.76439,-75.28102,2006,302.0,Natural
Quebec,2006-335,51.93555,-75.17123,2006,2811.0,Natural
Quebec,2006-339,51.81295,-75.03824,2006,9440.0,Natural
Quebec,2006-345,51.01889,-76.29044,2006,893.0,Natural
Quebec,2006-364,50.53597,-75.8022,2006,496.0,Natural
Quebec,2006-375,51.76169,-75.20786,2006,3541.0,Natural
Quebec,2006-393,51.61391,-74.87467,2006,15467.0,Natural
Quebec,2006-394,51.18375,-75.28168,2006,1076.0,Natural
Quebec,2006-398,50.70983,-75.03789,2006,1150.0,Natural
Quebec,2006-253,50.35132,-73.69362,2006,894.0,Natural
Quebec,2006-255,51.06475,-72.16524,2006,423.0,Natural
Quebec,2006-331,49.64449,-73.80278,2006,628.0,Natural
Quebec,2006-291,50.35312,-73.94644,2006,1132.0,Natural
Quebec,2006-316,50.3747,-73.9577,2006,2146.0,Natural
Quebec,2006-318,50.51529,-73.93777,2006,419.0,Natural
Quebec,2006-336,50.79856,-76.13821,2006,403.0,Natural
Quebec,2006-337,50.82734,-76.16742,2006,201.0,Natural
Quebec,2006-259,50.65528,-77.45603,2006,558.0,Natural
Quebec,2006-249,50.14179,-74.87036,2006,1128.0,Natural
Quebec,2006-204,51.02068,-65.85233,2006,39902.0,Human
Manitoba,NE257,59.543889,-100.623889,2006,1822.2,Natural
Manitoba,NE255,59.026111,-97.043056,2006,7999.2,Natural
Manitoba,NE259,59.001944,-96.908056,2006,1666.5,Natural
Manitoba,NE170,58.033333,-97.15,2006,200.0,Natural
Manitoba,NE261,57.880556,-100.508056,2006,771.9,Natural
Manitoba,NE123,56.763333,-96.660278,2006,9998.8,Natural
Manitoba,NE104,56.430278,-101.016667,2006,10360.0,Natural
Manitoba,NE159,55.868889,-100.970278,2006,600.0,Natural
Manitoba,NE130,56.503333,-93.328889,2006,1402.0,Natural
Manitoba,NE263,55.535278,-92.445,2006,323.1,Natural
Manitoba,NE109,57.050833,-99.865,2006,11073.0,Natural
Manitoba,NE110,57.001944,-99.680278,2006,1831.7,Natural
Manitoba,NE127,56.931667,-97.733333,2006,1199.7,Natural
Manitoba,NE148,57.061389,-98.519722,2006,1138.0,Natural
Manitoba,NE112,56.586944,-96.689444,2006,6000.0,Natural
Manitoba,NE113,56.548889,-96.714722,2006,6000.0,Natural
Manitoba,NE117,56.816667,-98.0,2006,29004.2,Natural
Manitoba,NE124,56.661389,-96.7225,2006,2366.0,Natural
Manitoba,NE126,56.621111,-97.816111,2006,3365.2,Natural
Manitoba,NE262,56.822222,-96.948889,2006,3124.1,Natural
Manitoba,NE265,57.115,-97.356667,2006,4755.9,Natural
Manitoba,NE024,56.35,-100.463056,2006,2800.0,Natural
Manitoba,NE041,55.124722,-93.681389,2006,2611.0,Human
Manitoba,NE129,55.796944,-95.762222,2006,600.0,Natural
Manitoba,NE258,55.6425,-93.482222,2006,1987.0,Natural
Manitoba,NE264,56.516944,-92.482778,2006,1085.5,Natural
Manitoba,NE090,55.721389,-94.948056,2006,200.0,Natural
Manitoba,NE100,55.970556,-94.931111,2006,724.2,Natural
Manitoba,NE101,55.729444,-95.051111,2006,200.0,Natural
Manitoba,NE115,55.740278,-95.005,2006,2242.8,Natural
Manitoba,NE260,55.583056,-93.06,2006,777.2,Natural
Manitoba,NW041,55.25,-100.266667,2006,1200.0,Natural
Manitoba,EA050,52.574167,-96.02,2006,1000.0,Natural
Manitoba,EA052,52.593611,-96.0525,2006,26164.6,Natural
Manitoba,EA053,52.612222,-96.035278,2006,300.0,Natural
Alberta,WWF020,54.292883,-116.0708,2006,1786.0,Human
Alberta,2006-WB-3,59.2706,-113.1578,2006,2400.0,Natural
Saskatchewan,06LX-BUDD,54.9916,-106.907,2006,600.0,Natural
British Columbia,2006-G40168,52.9718,-125.1667,2006,840.0,Human
British Columbia,2006-G40169,53.4552,-123.9674,2006,450.0,Natural
British Columbia,2006-N40023,50.9837,-116.235,2006,237.0,Human
Alberta,RWF029,52.004124,-114.961739,2006,930.0,Natural
Quebec,2006-143,51.60402,-76.62757,2006,24720.0,Human
Saskatchewan,06SF-ESTEVAN,49.2902,-103.345,2006,800.0,Natural
Manitoba,RR001,49.193056,-96.314444,2006,300.0,Human
British Columbia,2006-G70113,55.5367,-120.4617,2006,270.2,Human
British Columbia,2006-G70097,55.8415,-121.7176,2006,1200.0,Human
Alberta,HWF047,58.452807,-114.383951,2006,1344.8,Human
Saskatchewan,2006-PA-1,53.5958,-106.425,2006,742.0,Human
Alberta,LWF047,55.568133,-110.802133,2006,342.0,Human
Nova Scotia,82Y1D4,43.969542,-65.654988,2006,250.0,Human
Saskatchewan,06PA-MISIR01,53.1935,-106.781,2006,240.0,Human
Alberta,SWF027,55.945767,-113.87995,2006,661.7,Human
Manitoba,2006-RM-1,50.8844,-100.6308,2006,1500.0,Human
Saskatchewan,06SE-TURTLE,57.556,-102.422,2006,377.0,Natural
Saskatchewan,06SE-MARGARET,56.6583,-102.533,2006,320.0,Natural
Saskatchewan,06LA-SWANSON,56.1333,-106.317,2006,1040.0,Natural
Saskatchewan,06SR-PASFIELD,58.3167,-105.167,2006,7178.0,Natural
Saskatchewan,06SE-CUELEN,56.6393,-103.839,2006,75000.0,Natural
Saskatchewan,06SE-CIGAR,57.9215,-104.661,2006,3200.0,Natural
Alberta,HWF001,58.04015,-115.6019,2006,265.0,Human
British Columbia,2006-K70001,50.2903,-121.5137,2006,204.0,Human
Nova Scotia,82X1H2,43.988765,-65.70595,2006,370.0,Human
Nova Scotia,84W3H2,43.888017,-64.806256,2006,480.0,Human
Nova Scotia,2006-KE-1,43.8667,-64.8,2006,474.0,Unknown
Alberta,2006-BA-1,51.589,-115.548,2006,1300.0,Human
Alberta,2006-WL-1,49.1254,-113.8523,2006,1400.0,Human
Saskatchewan,06DN-COLD,54.5858,-109.872,2006,262.0,Natural
Saskatchewan,06BN-LANSDOWN,57.55,-106.983,2006,1500.0,Natural
Saskatchewan,06LL-MURZIN,57.8053,-109.543,2006,208540.0,Natural
Saskatchewan,06SR-NOEL,59.3982,-106.367,2006,63333.0,Natural
Saskatchewan,06SR-DAVY,58.7383,-108.223,2006,5420.0,Natural
Saskatchewan,06LL-CLEAR,56.904,-108.796,2006,6140.0,Natural
Saskatchewan,06BN-BERG,57.1548,-108.144,2006,15000.0,Natural
Saskatchewan,06BN-JOHN,56.844,-107.638,2006,410.0,Natural
