province,fire_id,latitude,longitude,year,size_ha,cause
Yukon,2019DA038,65.97301667,-136.4125833,2019,700.0,Natural
Northwest Territories,EV005-19,67.272166,-131.572833,2019,52813.0,Natural
Northwest Territories,SS032-19,60.765833,-107.311666,2019,1575.0,Natural
Northwest Territories,SS031-19,60.340666,-107.5655,2019,883.0,Natural
Alberta,2019WB25,59.8225,-113.2941,2019,397.5,Natural
Alberta,2019WB26,59.7947,-112.2764,2019,757.3,Natural
Alberta,2019WB28,59.8358,-112.1207,2019,338.2,Natural
Ontario,SLK33,53.5748,-92.161,2019,988.9000244,Natural
Alberta,MWF075,57.88644,-112.957952,2019,249.3,Natural
Saskatchewan,19SR-DEERING,58.353067,-102.061833,2019,414.0,Natural
Yukon,2019DA037,64.8215,-136.8366667,2019,300.0,Natural
Northwest Territories,VQ014-19,67.4625,-125.639833,2019,200.0,Natural
Northwest Territories,ZF045-19,64.233333,-114.266666,2019,628.0,Natural
Northwest Territories,SS030-19,60.985166,-109.57,2019,456.0,Natural
Manitoba,MB2019NE054,59.523611,-100.310833,2019,2411.8,Natural
Northwest Territories,FS015-19,62.496666,-122.384166,2019,1354.0,Natural
Northwest Territories,SS029-19,60.949166,-109.382333,2019,1949.0,Natural
Northwest Territories,SS035-19,61.748,-110.2995,2019,2148.01,Natural
Alberta,HWF140,57.701633,-114.865,2019,273.0,Natural
Yukon,2019OC001,67.4881,-140.6416333,2019,2454.0,Natural
Yukon,2019DA034,65.11136667,-140.0582667,2019,250.0,Natural
Yukon,2019MA020,63.49601667,-134.8942833,2019,1350.0,Natural
Northwest Territories,ZF031-19,64.258333,-119.125,2019,1500.0,Natural
Northwest Territories,ZF057-19,62.917166,-104.8655,2019,750.0,Natural
Alberta,2019WB20,59.8929,-113.3107,2019,2572.2,Natural
Northwest Territories,2019WB23,60.0241,-113.3945,2019,217.9,Natural
Saskatchewan,19SR-MCINTYRE,59.447917,-104.1732,2019,363.2,Natural
Saskatchewan,19SR-KOSDAW,58.912717,-103.935267,2019,1924.1,Natural
Northwest Territories,FS019-19,63.625833,-123.1255,2019,225.0,Natural
Northwest Territories,ZF030-19,63.931666,-115.108333,2019,3834.0,Natural
Alberta,MWF063,59.602517,-110.6879,2019,593.9,Natural
Alberta,HWF132,58.927483,-115.559167,2019,1027.8,Natural
Alberta,HWF133,58.86,-114.793333,2019,12385.0,Natural
Saskatchewan,19SR-JERVOIS,59.321417,-104.409933,2019,1168.7,Natural
Saskatchewan,19SR-OBST,58.879767,-103.420517,2019,4416.0,Natural
Manitoba,MB2019NE051,58.704722,-97.543333,2019,310.6,Natural
Northwest Territories,SS026-19,61.25,-107.516666,2019,6054.0,Natural
Alberta,2019WB13,59.4308,-113.3323,2019,590.9,Natural
Alberta,2019WB14,59.6755,-113.7076,2019,970.5,Natural
Alberta,2019WB15,59.6704,-113.6722,2019,1760.7,Natural
Northwest Territories,2019WB17,60.1682,-114.8633,2019,1896.1,Natural
Alberta,MWF056,59.348817,-111.083183,2019,5028.8,Natural
Saskatchewan,19SR-LYTLE,59.418795,-105.395369,2019,1485.4,Natural
Saskatchewan,19SR-SHOAL,59.638908,-105.52139,2019,3013.8,Natural
Saskatchewan,19SR-PERCH,59.081083,-104.23895,2019,7915.6,Natural
Saskatchewan,19SR-OTT,59.417494,-104.793145,2019,3667.6,Natural
Saskatchewan,19SR-RAMSDELL,59.875467,-107.468733,2019,776.2,Natural
Yukon,2019MA011,64.07966667,-137.4854667,2019,300.0,Natural
Yukon,2019MA010,63.9,-135.65,2019,6865.0,Natural
Yukon,2019MA008,63.46701667,-134.7275667,2019,1100.0,Natural
Northwest Territories,ZF028-19,64.044166,-114.865833,2019,265.0,Natural
Northwest Territories,ZF024-19,62.816666,-114.766666,2019,4084.0,Natural
Northwest Territories,SS023-19,60.959333,-111.9135,2019,3687.0,Natural
Northwest Territories,SS024-19,61.664666,-111.328166,2019,1917.0,Natural
Northwest Territories,2019WB11,60.0624,-114.3972,2019,2959.3,Natural
Alberta,MWF055,59.397383,-110.960983,2019,1038.5,Natural
Alberta,MWF054,59.367667,-110.925533,2019,5004.0,Natural
Alberta,MWF052,58.787133,-110.145967,2019,1599.0,Natural
Alberta,MWF051,58.647883,-110.31355,2019,36523.2,Natural
Northwest Territories,VQ004-19,64.202333,-125.836166,2019,3262.0,Natural
Northwest Territories,SS021-19,60.000833,-117.613333,2019,3298.0,Natural
Saskatchewan,19BN-TRAIL,58.193783,-109.594567,2019,18454.1,Natural
Yukon,2019MA007,64.23386667,-134.4362167,2019,1911.0,Natural
Northwest Territories,SS019-19,60.404666,-119.479333,2019,565.0,Natural
Alberta,CCU002,49.057354,-110.316141,2019,385.0,Unknown
Yukon,2019BC006,62.43518333,-138.4181667,2019,1000.0,Natural
Yukon,2019BC007,62.51666667,-138.8333333,2019,1000.0,Natural
Yukon,2019BC008,62.54791667,-138.88125,2019,200.0,Natural
Yukon,2019BC009,62.57116667,-138.7178333,2019,3000.0,Natural
Yukon,2019CA009,62.57117,-138.7178,2019,3000.0,Natural
Yukon,2019RR006,62.43073333,-131.1664167,2019,5000.0,Natural
British Columbia,2019-R90894,59.1299,-131.9359,2019,400.0,Natural
British Columbia,2019-R90881,59.4301,-134.3715,2019,1197.0,Natural
Yukon,2019MA006,63.46976667,-137.1489833,2019,4399.0,Natural
Yukon,2019BC005,62.27325,-140.7348667,2019,3280.0,Natural
Yukon,2019BC003,62.51353333,-139.6428667,2019,1925.0,Natural
Manitoba,MB2019EA061,52.640278,-95.611389,2019,3243.6,Natural
Yukon,2019CA005,62.8775,-137.5806667,2019,2400.0,Natural
Yukon,2019DA027,63.17383333,-140.0265,2019,1242.0,Natural
Ontario,COC10,50.4598,-79.8697,2019,317.0,Natural
Manitoba,MB2019NE037,54.513889,-94.708611,2019,378.2,Human
Manitoba,MB2019EA049,51.946111,-95.7575,2019,3166.9,Natural
Manitoba,MB2019EA053,51.837778,-96.219722,2019,3022.7,Natural
Manitoba,MB2019EA054,51.899444,-95.99,2019,4855.6,Natural
Manitoba,MB2019EA051,51.746667,-95.248889,2019,2790.1,Natural
Quebec,20191080116,52.5747,-76.5213,2019,408.5,Natural
Yukon,2019DA024,63.24556667,-138.8561167,2019,1100.0,Natural
Yukon,2019XY009,61.85466667,-134.4447333,2019,8315.0,Natural
Ontario,RED49,51.7691,-95.1515,2019,849.5,Natural
Manitoba,MB2019NE034,54.069444,-93.839167,2019,1615.6,Natural
Yukon,2019DA023,63.025,-138.9633333,2019,6000.0,Natural
Ontario,RED44,51.7493,-95.052,2019,8414.099609,Natural
Ontario,RED39,51.6457,-94.3116,2019,43308.30078,Natural
Ontario,RED38,51.7544,-94.1467,2019,1233.599976,Natural
Ontario,RED45,51.5278,-95.0679,2019,37770.30078,Natural
Manitoba,MB2019NW011,52.626944,-99.567778,2019,449.6,Natural
Yukon,2019MA005,63.90663333,-134.7082333,2019,20010.0,Natural
Alberta,2019WB9,59.9124,-113.5574,2019,18557.0,Natural
Northwest Territories,SS017-19,60.517166,-111.6315,2019,597.0,Natural
Yukon,2019DA020,63.87903333,-138.8752167,2019,14431.0,Natural
Northwest Territories,ZF015-19,63.122333,-111.100166,2019,329.0,Natural
Ontario,RED40,51.4267,-93.753,2019,30212.69922,Natural
Yukon,2019DA017,63.49781667,-139.2538167,2019,4428.0,Natural
Yukon,2019RR003,62.53716667,-130.9663333,2019,15000.0,Natural
Northwest Territories,SS016-19,60.485833,-106.416666,2019,622.0,Natural
Alberta,2019WB8,59.7928,-112.367,2019,663.2,Natural
Alberta,2019WB7,58.7327,-112.0187,2019,676.1,Natural
Saskatchewan,19LA-KEY,57.509833,-104.987667,2019,1247.0,Natural
Alberta,HWF088,58.846433,-117.5365,2019,216.0,Natural
Northwest Territories,2019WB6,60.152,-114.4474,2019,339.1,Natural
Alberta,LWF123,56.102367,-111.1708,2019,1711.3,Natural
Northwest Territories,SS010-19,60.046166,-118.481833,2019,3929.0,Natural
Manitoba,MB2019NE020,53.400556,-97.100278,2019,15233.8,Natural
Ontario,RED23,52.7452,-93.2155,2019,96535.89844,Natural
Ontario,RED25,52.8826,-94.5989,2019,9592.799805,Natural
Yukon,2019MA004,64.37683333,-135.1446667,2019,3300.0,Natural
Manitoba,MB2019NE019,53.533333,-96.149722,2019,22211.6,Natural
Ontario,RED24,52.5163,-94.3683,2019,17615.30078,Natural
Yukon,2019DA015,65.43238333,-136.6897,2019,200.0,Natural
Quebec,20191080072,49.146,-75.3696,2019,4967.8,Human
Manitoba,MB2019EA027,51.514444,-96.516389,2019,237.0,Natural
Yukon,2019DA013,64.35603333,-140.2882833,2019,705.0,Human
Ontario,RED17,51.4092,-93.0744,2019,6507.600098,Human
Ontario,SLK8,51.4806,-90.1822,2019,824.2000122,Human
Ontario,TIM2,47.6816,-81.8026,2019,4645.0,Human
British Columbia,2019-K20487,50.7564,-120.8799,2019,200.0,Human
Alberta,2019WB5,59.8514,-114.7661,2019,3403.7,Natural
Alberta,SWF090,56.565313,-114.256105,2019,215.7,Natural
Saskatchewan,19LA-CLOSE,57.938103,-104.886575,2019,297.0,Human
Alberta,SWF079,56.291167,-113.9738,2019,1001.3,Natural
Yukon,2019BC001,62.97505,-140.9845833,2019,8986.0,Natural
Ontario,RED14,51.8291,-93.9338,2019,3835.100098,Human
British Columbia,2019-R90376,59.5711,-128.6357,2019,1935.0,Natural
Alberta,HWF066,59.606867,-117.434033,2019,74331.6,Unknown
Yukon,2019WL001,60.31503333,-126.26335,2019,14132.0,Natural
Northwest Territories,FS005-19,60.668333,-120.252,2019,3477.0,Natural
British Columbia,2019-G90363,59.8562,-124.273,2019,5602.0,Natural
Alberta,PWF070,57.85195,-118.341233,2019,251.0,Human
Alberta,SWF069,56.402597,-114.363598,2019,58578.9,Natural
Yukon,2019HJ002,60.81766667,-137.6565,2019,604.0,Human
Yukon,2019DA011,63.05328333,-139.20955,2019,224.0,Natural
Yukon,2019DA010,63.64226667,-137.9234167,2019,111180.0,Natural
British Columbia,2019-G90410,58.935,-127.383,2019,509.32,Human
British Columbia,2019-G80321,58.2048,-120.4293,2019,650.0,Natural
Alberta,SWF050,55.655167,-114.544067,2019,1456.4,Human
Alberta,SWF049,55.716367,-114.40635,2019,273045.0,Unknown
Alberta,2019WB3,59.2879,-112.0985,2019,78752.6,Unknown
Alberta,2019WB2,59.1603,-113.9357,2019,2624.7,Unknown
Manitoba,MB2019CE041,51.931389,-99.631667,2019,296.0,Human
British Columbia,2019-K50271,49.0401,-119.6498,2019,507.0,Unknown
Manitoba,MB2019CE038,51.6425,-98.584722,2019,799.2,Human
Manitoba,MB2019CE039,51.244444,-97.646667,2019,481.5,Human
British Columbia,2019-G80260,56.4451,-121.6629,2019,300.0,Human
Alberta,HWF042,58.285283,-117.273167,2019,350134.89,Unknown
British Columbia,2019-G40226,54.0432,-124.7943,2019,236.0,Human
Alberta,PWF052,57.087417,-117.928833,2019,55179.0,Unknown
Alberta,GCU001,56.01755,-119.2198,2019,373.4,Unknown
Manitoba,MB2019CE033,51.754722,-98.567222,2019,253.5,Human
Saskatchewan,19DN-PAWRPB1,54.90805,-109.960633,2019,250.0,Human
Manitoba,MB2019CE018,51.707222,-99.181944,2019,874.8,Human
Manitoba,MB2019CE015,51.512222,-98.656667,2019,842.7,Human
Manitoba,MB2019CE013,51.813333,-99.415556,2019,527.8,Human
Alberta,SWF018,55.26675,-116.736035,2019,299.1,Human
Manitoba,MB2019CE010,51.773889,-98.374722,2019,485.5,Human
Manitoba,MB2019CE001,51.192222,-98.242222,2019,449.5,Human
Alberta,HWF007,58.452,-114.412033,2019,213.0,Human
British Columbia,2018-K23206,50.7713,-119.7506,2019,250.0,Unknown
Alberta,EWF121,53.076067,-117.131367,2018,397.73,Human
Manitoba,MB2018NE179,56.15555556,-90.95027778,2018,299.0,Natural
British Columbia,2018-V52889,50.2898,-124.7157,2018,658.0,Human
,2018WL2,48.9934,-113.9395,2018,272.0,Unknown
British Columbia,2018-N22883,51.1689,-117.2551,2018,767.0,Natural
Manitoba,MB2018EA158,52.25027778,-96.64916667,2018,300.0,Natural
Manitoba,MB2018EA159,51.27555556,-95.17583333,2018,254.0,Natural
Saskatchewan,18SR-SMITH,58.351867,-106.588817,2018,4696.8,Natural
Alberta,MWF095,59.715083,-110.712383,2018,608.13,Natural
Saskatchewan,18SR-HAWKROCK,58.745167,-104.767433,2018,906.1,Natural
Manitoba,MB2018NE167,57.36666667,-97.00861111,2018,5951.4,Natural
British Columbia,2018-R92725,59.4884,-129.4953,2018,2514.0,Natural
British Columbia,2018-G62717,56.1406,-125.6552,2018,600.0,Natural
Alberta,HWF212,59.15325,-114.068567,2018,6728.0,Natural
Alberta,2018WB14,59.141,-113.9928,2018,3582.3,Natural
British Columbia,2018-K42705,50.2878,-118.7019,2018,255.0,Natural
Manitoba,2018WP1,57.869773,-93.772631,2018,200.0,Natural
British Columbia,2018-K62690,49.1829,-120.3105,2018,13626.0,Natural
British Columbia,2018-K52670,49.2539,-119.909,2018,1380.0,Natural
British Columbia,2018-C12637,53.1088,-123.8983,2018,370.0,Natural
British Columbia,2018-C52646,51.9737,-125.5419,2018,1386.16,Natural
British Columbia,2018-G32617,52.2909,-119.199,2018,320.0,Natural
Saskatchewan,2018GR12,49.0559,-106.6998,2018,330.0,Natural
British Columbia,2018-R92631,59.515,-129.13,2018,5464.0,Natural
British Columbia,2018-N52571,49.0047,-118.0555,2018,377.0,Natural
British Columbia,2018-C42820,52.148,-120.6935,2018,350.0,Natural
British Columbia,2018-C12594,52.7536,-124.5121,2018,10687.0,Natural
British Columbia,2018-N42593,51.7831,-117.5186,2018,272.0,Natural
British Columbia,2018-N42490,51.2803,-116.7411,2018,201.0,Natural
British Columbia,2018-N12563,49.4058,-115.111,2018,458.0,Natural
British Columbia,2018-N12574,49.6838,-114.7349,2018,582.0,Natural
British Columbia,2018-N52721,50.2743,-118.134,2018,346.0,Natural
British Columbia,2018-N52792,50.3951,-118.1811,2018,677.0,Natural
British Columbia,2018-N52849,50.1121,-118.1721,2018,250.0,Natural
British Columbia,2018-N52471,50.0339,-117.4736,2018,558.0,Natural
British Columbia,2018-N52548,49.3774,-117.8816,2018,3193.0,Natural
British Columbia,2018-N52566,49.707,-118.1559,2018,1195.0,Natural
British Columbia,2018-N52723,49.5583,-118.2178,2018,548.0,Natural
British Columbia,2018-N52489,49.4897,-118.0644,2018,3849.0,Natural
British Columbia,2018-N52497,49.4042,-118.0955,2018,2227.0,Natural
British Columbia,2018-N62729,49.4543,-118.359,2018,415.0,Natural
British Columbia,2018-N12515,49.0723,-115.4571,2018,2392.0,Natural
British Columbia,2018-V92456,50.3656,-127.1902,2018,779.0,Natural
British Columbia,2018-V92595,50.0767,-126.4814,2018,448.0,Natural
British Columbia,2018-V82480,50.2868,-127.1087,2018,1070.0,Natural
British Columbia,2018-V82525,50.1626,-126.9296,2018,981.0,Natural
British Columbia,2018-V82888,49.9129,-126.9648,2018,284.2,Natural
Manitoba,MB2018NE178,57.86,-93.78166667,2018,253.0,Natural
British Columbia,2018GL10,51.3974,-117.5793,2018,201.5,Natural
British Columbia,2018-N12413,49.8293,-115.9438,2018,714.0,Natural
British Columbia,2018-N12395,49.4919,-114.8611,2018,956.0,Human
British Columbia,2018-V92443,50.1868,-126.8701,2018,260.0,Natural
British Columbia,2018-V82579,49.9529,-126.979,2018,800.0,Natural
British Columbia,2018-R42356,55.2038,-128.1227,2018,357.0,Natural
British Columbia,2018-G32369,53.04,-119.8151,2018,485.0,Natural
British Columbia,2018-N42384,51.4557,-116.8924,2018,221.0,Natural
British Columbia,2018-K52361,49.9865,-119.9476,2018,642.0,Natural
Northwest Territories,SS009-18,60.858333,-102.371333,2018,223.0,Natural
Northwest Territories,FS025-18,60.0,-122.2355,2018,2269.3,Natural
British Columbia,2018-G92313,59.0083,-121.847,2018,374.5,Natural
British Columbia,2018-G92334,59.7041,-122.9826,2018,872.3,Natural
British Columbia,2018-C12328,53.1731,-123.5254,2018,8277.5,Natural
British Columbia,2018-V12311,49.3148,-121.6702,2018,427.0,Human
British Columbia,2018-R12315,53.1507,-126.5614,2018,87684.96,Natural
British Columbia,2018-K62317,49.7773,-121.1585,2018,2432.0,Natural
Saskatchewan,18BN-SMOKE,56.669383,-107.951833,2018,4118.0,Natural
British Columbia,2018-R92303,57.6019,-131.0149,2018,11000.0,Natural
British Columbia,2018-C12302,52.783,-122.8101,2018,4636.0,Natural
British Columbia,2018-V52370,50.8801,-124.6866,2018,1100.0,Natural
British Columbia,2018-R22298,54.4721,-126.4002,2018,216.6,Human
British Columbia,2018-K72289,50.5879,-122.4996,2018,848.0,Natural
Alberta,RWF049,51.85565,-115.704317,2018,1129.0,Natural
British Columbia,2018-R22258,55.1578,-126.1788,2018,3366.0,Natural
British Columbia,2018-R12270,53.4735,-125.6034,2018,9253.0,Natural
British Columbia,2018-K22285,51.9062,-119.0734,2018,313.0,Natural
Northwest Territories,SS008-18,60.128166,-106.305833,2018,1919.1,Natural
Ontario,THU52,50.6996,-89.7669,2018,8306.599609,Natural
British Columbia,2018-R32182,55.1115,-126.653,2018,2524.0,Natural
British Columbia,2018-G32211,52.2945,-118.7266,2018,236.0,Natural
British Columbia,2018-K22198,51.9564,-120.3083,2018,1050.0,Natural
British Columbia,2018-R92132,59.4452,-128.6512,2018,156775.0,Natural
British Columbia,2018-R92162,57.91,-130.6285,2018,2568.0,Natural
British Columbia,2018-V12179,49.6921,-121.5444,2018,410.6,Natural
British Columbia,2018-V12169,49.7387,-121.2168,2018,281.7,Natural
British Columbia,2018-V12167,49.1431,-121.186,2018,5949.0,Natural
Saskatchewan,18SR-SNOOK,59.693556,-109.384004,2018,1107.5,Natural
Alberta,2018WB12,59.3109,-112.0929,2018,4752.6,Natural
Ontario,RED170,52.0648,-95.0591,2018,9401.099609,Natural
British Columbia,2018-G92084,58.9445,-120.7005,2018,17896.6,Natural
British Columbia,2018-R12068,53.3606,-126.7467,2018,60631.83,Natural
British Columbia,2018-K42067,50.5934,-118.5665,2018,504.0,Natural
Manitoba,MB2018NE161,56.89861111,-92.93027778,2018,240.0,Natural
British Columbia,2018-G82215,57.4487,-121.1231,2018,23042.0,Natural
British Columbia,2018-C22371,51.8885,-122.2253,2018,300.0,Natural
British Columbia,2018-R32009,55.5305,-126.8278,2018,884.0,Natural
British Columbia,2018-G32051,52.3678,-118.5952,2018,10622.0,Natural
British Columbia,2018-G42036,53.5361,-124.4761,2018,224.0,Natural
British Columbia,2018-N72106,50.2327,-117.1555,2018,1045.0,Natural
British Columbia,2018-N52073,50.0804,-117.6024,2018,624.0,Natural
Yukon,2018TE002,60.49733333,-132.78605,2018,996.0,Natural
British Columbia,2018-R91655,58.4927,-130.9213,2018,3531.0,Natural
British Columbia,2018-R91947,57.9006,-131.252,2018,121215.0,Natural
British Columbia,2018-R41980,55.5625,-127.806,2018,562.0,Natural
British Columbia,2018-C11937,53.1239,-123.824,2018,13433.1,Natural
British Columbia,2018-C11837,52.9205,-125.2018,2018,12284.0,Natural
British Columbia,2018-C42331,51.2693,-120.8583,2018,245.0,Natural
British Columbia,2018-C42324,51.2507,-121.2912,2018,609.0,Natural
British Columbia,2018-V52153,50.9039,-124.1441,2018,2900.0,Natural
British Columbia,2018-V52743,50.7,-124.7304,2018,873.0,Natural
British Columbia,2018-R41913,55.6199,-127.2565,2018,10851.0,Natural
British Columbia,2018-R41945,55.6935,-127.8297,2018,2370.0,Natural
British Columbia,2018-G51928,55.7462,-125.8108,2018,1500.0,Natural
British Columbia,2018-R11921,53.9302,-125.3636,2018,21381.0,Natural
British Columbia,2018-N41889,51.6408,-118.4137,2018,481.0,Natural
British Columbia,2018-N21982,50.6709,-115.763,2018,3015.0,Natural
British Columbia,2018-N51880,50.4759,-117.8252,2018,234.0,Natural
British Columbia,2018-V92348,51.7617,-125.4193,2018,19050.2,Natural
Saskatchewan,18SR-DUM,58.874637,-109.539997,2018,6885.9,Natural
Saskatchewan,18BN-WOODS,56.6403,-107.986467,2018,7406.4,Natural
Saskatchewan,18BN-CARSWELL,58.706904,-109.174093,2018,5039.0,Natural
Saskatchewan,18BN-KEN,58.7063,-108.898083,2018,904.0,Natural
Manitoba,MB2018NE156,56.3375,-93.32388889,2018,635.0,Natural
Manitoba,MB2018NE157,56.30388889,-91.31194444,2018,311.0,Natural
Yukon,2018TE001,60.38523334,-131.67475,2018,3514.0,Natural
Yukon,2018XY011,60.02163334,-134.5851667,2018,2097.0,Natural
British Columbia,2018-G92052,58.7333,-127.7167,2018,2484.2,Natural
British Columbia,2018-C31678,52.4028,-121.1035,2018,1255.0,Natural
British Columbia,2018-C32603,52.6627,-120.6611,2018,1000.0,Natural
British Columbia,2018-C41844,52.0337,-120.6839,2018,407.0,Natural
British Columbia,2018-C41848,52.0631,-120.6626,2018,216.0,Natural
British Columbia,2018-C42358,52.0676,-120.445,2018,596.0,Natural
British Columbia,2018-C42138,51.9308,-120.9417,2018,587.0,Natural
British Columbia,2018-C42393,51.9851,-121.0548,2018,497.0,Natural
British Columbia,2018-C41745,51.4298,-121.9117,2018,7228.0,Natural
British Columbia,2018-R41684,56.1826,-127.8518,2018,1345.0,Natural
British Columbia,2018-R11683,53.7548,-125.3258,2018,8100.0,Natural
British Columbia,2018-R11796,53.8473,-125.9871,2018,47610.0,Natural
British Columbia,2018-R21721,53.9067,-127.0659,2018,86767.0,Natural
British Columbia,2018-G31718,52.4905,-118.7491,2018,803.0,Natural
British Columbia,2018-G31735,52.7728,-119.0516,2018,700.0,Natural
British Columbia,2018-N42293,51.6693,-118.5318,2018,338.0,Natural
British Columbia,2018-K41791,50.4238,-118.4569,2018,394.3,Unknown
British Columbia,2018-K41813,50.6212,-118.5988,2018,1370.4,Natural
British Columbia,2018-N21714,50.71,-116.39,2018,374.0,Natural
British Columbia,2018-K41800,50.1253,-118.8955,2018,858.0,Natural
British Columbia,2018-VA1964,52.7135,-126.2235,2018,44816.8,Natural
British Columbia,2018-VA1787,52.9253,-126.4012,2018,79394.0,Natural
Quebec,20181080524,51.399,-63.3979,2018,813.0,Natural
Yukon,2018WL012,60.06228334,-127.8375833,2018,1232.0,Natural
British Columbia,2018GL3,51.1067,-117.2675,2018,2324.0,Natural
British Columbia,2018KO6,50.9892,-115.9122,2018,3600.0,Natural
British Columbia,2018-R92033,59.8559,-128.6699,2018,100779.0,Natural
British Columbia,2018-G61601,56.6158,-124.282,2018,247.0,Natural
British Columbia,2018-G61633,55.7595,-124.842,2018,1110.0,Natural
British Columbia,2018-G61652,55.848,-125.0735,2018,2940.0,Natural
British Columbia,2018-G51634,55.1924,-125.3604,2018,2290.3,Natural
British Columbia,2018-G51636,55.4368,-125.3302,2018,1600.0,Natural
British Columbia,2018-G51632,54.8414,-124.6383,2018,8245.0,Natural
British Columbia,2018-G51653,55.1027,-125.7988,2018,2497.0,Natural
British Columbia,2018-G41607,53.3716,-124.5842,2018,20200.0,Human
Manitoba,MB2018NE152,56.99638889,-92.95666667,2018,568.0,Natural
Yukon,2018OC005,67.10015,-138.8843667,2018,1000.0,Natural
Yukon,2018OC006,66.41116667,-139.8546667,2018,200.0,Natural
Ontario,COC25,55.5882,-87.8163,2018,430.0,Natural
Ontario,COC23,50.2187,-81.6276,2018,375.0,Natural
British Columbia,2018-G61586,57.3765,-126.1253,2018,6987.0,Natural
British Columbia,2018-N51557,49.12,-117.1314,2018,703.0,Natural
Alberta,RWF045,51.879,-116.382,2018,1738.0,Natural
Ontario,COC30,55.7993,-88.3311,2018,365.0,Natural
Ontario,COC26,55.668,-87.961,2018,1200.0,Natural
British Columbia,2018-R91656,58.9113,-130.0461,2018,662.0,Natural
British Columbia,2018-N11886,49.48,-116.5108,2018,9284.0,Natural
British Columbia,2018-N72301,49.1312,-116.8605,2018,6798.0,Natural
British Columbia,2018-N72436,49.002,-115.8951,2018,1181.0,Natural
Manitoba,MB2018NE154,59.27222222,-96.27027778,2018,12643.3,Natural
Manitoba,MB2018NE176,56.23638889,-90.02194444,2018,964.0,Natural
Manitoba,MB2018NE149,55.98,-94.365,2018,236.0,Natural
Ontario,FOR24,48.503,-91.4641,2018,2626.0,Natural
British Columbia,2018-R11498,54.202,-125.2064,2018,92412.0,Human
British Columbia,2018-N12407,50.0297,-115.1699,2018,760.0,Natural
British Columbia,2018-N41525,50.9809,-116.1457,2018,1334.0,Natural
British Columbia,2018-N51624,50.1906,-118.172,2018,795.6,Natural
British Columbia,2018-N12024,49.1331,-114.3607,2018,2007.0,Natural
British Columbia,2018-N71602,49.3797,-116.5135,2018,1558.0,Natural
Northwest Territories,FS021-18,60.071166,-120.597166,2018,240.4,Natural
British Columbia,2018RE5,51.0518,-117.9983,2018,340.0,Natural
British Columbia,2018KO3,50.9803,-116.1566,2018,445.0,Natural
Ontario,NIP49,53.2932,-88.0929,2018,398.6000061,Natural
British Columbia,2018-G91474,59.4179,-127.6563,2018,2358.5,Unknown
British Columbia,2018-G91472,59.9949,-122.2565,2018,2342.0,Natural
British Columbia,2018-R51479,54.6756,-127.9303,2018,868.7,Natural
Alberta,HWF177,59.269083,-119.4795,2018,3159.4,Natural
Yukon,2018OC004,66.75000001,-135.15,2018,220.0,Natural
Yukon,2018DA010,64.60821666,-140.7632167,2018,441.0,Natural
Northwest Territories,VQ006-18,65.926,-125.348333,2018,404.7,Natural
Northwest Territories,FS014-18,63.425833,-122.817333,2018,1437.6,Natural
Northwest Territories,FS016-18,60.6755,-121.894333,2018,366.9,Natural
Yukon,2018DA009,64.13816667,-140.2619,2018,655.0,Natural
Northwest Territories,EV002-18,67.039,-131.34,2018,254.4,Natural
Northwest Territories,FS013-18,62.020833,-123.956666,2018,3600.9,Natural
Yukon,2018WL007,60.63226667,-129.9377333,2018,8394.0,Natural
British Columbia,2018-C31691,52.501,-120.72,2018,233.0,Natural
British Columbia,2018-C31692,52.5427,-120.6375,2018,200.0,Natural
Yukon,2018MA002,63.77173333,-134.9081,2018,4157.0,Human
Ontario,NIP45,53.3761,-87.9688,2018,315.3999939,Natural
Quebec,20181080504,51.8486,-63.6404,2018,710.5,Natural
Northwest Territories,ZF003-18,63.118333,-112.693333,2018,715.8,Natural
Ontario,NIP53,52.1212,-88.9638,2018,347.5,Natural
British Columbia,2018-C31689,52.4966,-120.8532,2018,522.0,Natural
Ontario,COC20,50.5026,-81.2319,2018,895.0,Natural
British Columbia,2018-G31313,52.739,-119.5326,2018,334.0,Natural
Ontario,PEM6,46.1266,-78.0632,2018,697.0,Natural
Ontario,PAR33,45.8646,-80.694,2018,11362.5,Human
British Columbia,2018-G41250,54.1448,-124.4633,2018,373.1,Natural
British Columbia,2018-N51329,49.8523,-117.2228,2018,2363.0,Natural
British Columbia,2018-N51446,50.7957,-117.6569,2018,227.0,Natural
British Columbia,2018-K51242,49.7537,-119.6889,2018,1370.3,Natural
British Columbia,2018-K51264,49.7135,-119.7646,2018,1790.0,Natural
British Columbia,2018-K51238,49.0846,-119.8695,2018,19226.0,Natural
British Columbia,2018-K61241,49.1286,-120.3662,2018,2372.0,Natural
Ontario,HEA13,50.1004,-85.1409,2018,927.0,Natural
Ontario,RED96,51.0119,-94.8339,2018,2152.300049,Natural
Ontario,RED97,51.1192,-94.7553,2018,17256.09961,Natural
Ontario,COC14,49.8678,-80.8196,2018,4899.0,Natural
Ontario,HEA12,50.0503,-81.9863,2018,487.0,Natural
Manitoba,MB2018EA096,51.30416667,-95.64194444,2018,60132.0,Natural
Ontario,SLK68,52.0376,-89.6552,2018,468.0,Natural
Ontario,RED76,51.1542,-94.9997,2018,8239.700195,Natural
Ontario,RED103,50.9683,-94.6751,2018,504.2000122,Natural
Ontario,RED80,51.1229,-94.744,2018,320.0,Natural
