province,fire_id,latitude,longitude,year,size_ha,cause,size
Manitoba,NE064,57.049444,-95.638611,2017,3882.0,Natural,Very small
Northwest Territories,VQ031-17,66.646666,-119.046,2017,567.0,Natural,Very small
British Columbia,2017-N51470,50.9951,-117.5447,2017,310.3,Natural,Very small
British Columbia,2017-K11632,52.4909,-120.4559,2017,1112.7,Natural,Very small
British Columbia,2017-C31489,52.6181,-120.5582,2017,1725.0,Natural,Very small
British Columbia,2017-C31823,52.6611,-120.719,2017,561.0,Natural,Very small
British Columbia,2017-N71320,50.4227,-117.2008,2017,1400.0,Natural,Very small
British Columbia,2017-N71392,50.6049,-117.2274,2017,1070.0,Natural,Very small
Northwest Territories,SS028-17,60.054333,-108.482,2017,1503.0,Natural,Very small
Northwest Territories,EV018-17,67.500166,-134.3875,2017,29370.0,Natural,Small
Northwest Territories,EV020-17,67.192166,-134.852833,2017,9105.0,Natural,Very small
Northwest Territories,VQ032-17,64.237333,-126.581833,2017,2179.0,Natural,Very small
Northwest Territories,SS029-17,60.7035,-112.8345,2017,4040.0,Natural,Very small
Northwest Territories,FS015-17,62.093666,-122.153833,2017,1420.0,Natural,Very small
Ontario,NIP39,52.1769,-88.3227,2017,265.2000122,Natural,Very small
Northwest Territories,SS025-17,61.402833,-105.863333,2017,2195.0,Natural,Very small
Northwest Territories,SS023-17,60.3045,-107.629833,2017,992.0,Natural,Very small
Northwest Territories,2017WB20,60.4419,-113.42,2017,13383.0,Natural,Very small
Manitoba,2017WP1,57.8337,-93.2151,2017,1000.0,Natural,Very small
Manitoba,2017WP2,57.2696,-93.6739,2017,242.0,Natural,Very small
Quebec,2017-156,55.2894,-77.7056,2017,549.1,Human,Very small
British Columbia,2017-K11633,52.8305,-120.1061,2017,309.1,Natural,Very small
British Columbia,2017-C31306,52.7988,-120.7082,2017,872.0,Natural,Very small
British Columbia,2017-C31156,52.6002,-121.039,2017,577.0,Natural,Very small
Northwest Territories,ZF031-17,62.550333,-106.158166,2017,277.0,Natural,Very small
British Columbia,2017KO10,51.0576,-115.8959,2017,8089.0,Natural,Very small
Yukon,2017OC028,66.2119833,-138.7309167,2017,3230.01,Natural,Very small
Manitoba,NE047,57.365556,-100.329722,2017,1688.0,Natural,Very small
Northwest Territories,ZF022-17,63.870166,-114.365833,2017,1946.0,Natural,Very small
Northwest Territories,ZF023-17,63.888,-113.753,2017,6184.0,Natural,Very small
Northwest Territories,ZF024-17,64.079833,-115.219833,2017,1202.0,Natural,Very small
Northwest Territories,SS019-17,60.387833,-111.237333,2017,363544.0,Natural,Large
Manitoba,NE044,55.9225,-93.817222,2017,8758.0,Natural,Very small
Manitoba,NE045,55.985833,-90.886389,2017,8279.0,Natural,Very small
Northwest Territories,ZF014-17,63.487,-114.989166,2017,1400.0,Natural,Very small
Northwest Territories,ZF016-17,63.561166,-115.048166,2017,500.0,Natural,Very small
Northwest Territories,ZF017-17,63.603166,-115.031333,2017,3000.0,Natural,Very small
Northwest Territories,ZF018-17,63.696666,-115.191333,2017,663.0,Natural,Very small
Northwest Territories,ZF020-17,63.635333,-114.7235,2017,686.0,Natural,Very small
Northwest Territories,ZF013-17,63.462333,-114.898333,2017,21698.0,Natural,Very small
Northwest Territories,ZF015-17,63.531666,-115.039,2017,1600.0,Natural,Very small
Northwest Territories,ZF019-17,63.967666,-115.392166,2017,23130.0,Natural,Very small
Northwest Territories,ZF021-17,63.681333,-113.912333,2017,5411.0,Natural,Very small
Northwest Territories,EV014-17,67.820833,-131.756833,2017,504.0,Natural,Very small
Ontario,COC13,54.7863,-84.2232,2017,20540.0,Natural,Very small
Yukon,2017MA016,65.8596667,-133.6538333,2017,5749.0,Natural,Very small
Northwest Territories,VQ022-17,67.056166,-128.9145,2017,1713.0,Natural,Very small
Northwest Territories,VQ029-17,67.250333,-125.702666,2017,3346.0,Natural,Very small
Northwest Territories,VQ023-17,65.499166,-129.551,2017,1460.0,Natural,Very small
British Columbia,2017-N41172,51.4466,-117.5542,2017,1632.0,Natural,Very small
British Columbia,2017-N21173,50.9893,-115.8298,2017,4833.0,Natural,Very small
British Columbia,2017-N51075,50.6369,-117.7915,2017,445.0,Natural,Very small
British Columbia,2017-N71078,50.1254,-116.7983,2017,4280.0,Natural,Very small
British Columbia,2017-N71382,49.529,-117.0287,2017,3117.0,Natural,Very small
Yukon,2017OC025,67.3,-138.2,2017,26720.02,Natural,Small
Northwest Territories,VQ020-17,66.857833,-124.444833,2017,292.0,Natural,Very small
Northwest Territories,VQ025-17,65.820166,-117.86,2017,407.0,Natural,Very small
Northwest Territories,SS016-17,61.233333,-111.483333,2017,5459.0,Natural,Very small
Northwest Territories,VQ018-17,65.5845,-130.74,2017,608.0,Natural,Very small
British Columbia,2017GL3,51.415,-117.5988,2017,2013.75,Natural,Very small
British Columbia,2017GL6,51.3981,-117.4285,2017,3464.52,Natural,Very small
Yukon,2017MA015,63.5084833,-132.0808667,2017,2449.0,Natural,Very small
British Columbia,2017-G40826,53.3982,-124.9045,2017,2275.0,Natural,Very small
British Columbia,2017-G40837,53.4902,-124.5114,2017,6670.0,Natural,Very small
Northwest Territories,VQ024-17,66.1825,-117.465166,2017,469.0,Natural,Very small
Ontario,COC10,54.6668,-84.9509,2017,17272.0,Natural,Very small
British Columbia,2017-G40691,54.1641,-124.5565,2017,1590.0,Natural,Very small
British Columbia,2017-G40709,53.5001,-125.1123,2017,8382.0,Natural,Very small
British Columbia,2017-G40664,53.2634,-124.7088,2017,1273.0,Natural,Very small
British Columbia,2017-VA0778,52.368,-125.7818,2017,7367.0,Natural,Very small
British Columbia,2017-K20675,51.3971,-120.2542,2017,556.0,Natural,Very small
British Columbia,2017-K20706,51.4692,-120.1566,2017,3028.0,Natural,Very small
British Columbia,2017-K60643,49.5744,-120.5782,2017,3197.5,Human,Very small
British Columbia,2017-C10822,53.1212,-120.8496,2017,587.0,Natural,Very small
British Columbia,2017-C11081,53.1452,-120.8211,2017,226.39,Natural,Very small
British Columbia,2017-C10740,52.4804,-122.5869,2017,5648.0,Natural,Very small
British Columbia,2017-C10784,52.5034,-123.0847,2017,521012.0,Natural,Extremely large
British Columbia,2017-C10966,53.179,-123.9645,2017,260.0,Natural,Very small
British Columbia,2017-C10970,53.2276,-124.0378,2017,21870.0,Natural,Very small
British Columbia,2017-C31072,52.8296,-121.5526,2017,1712.0,Natural,Very small
British Columbia,2017-C31008,52.6125,-121.3394,2017,640.0,Natural,Very small
British Columbia,2017-C31161,52.8067,-121.0575,2017,1375.0,Natural,Very small
British Columbia,2017-C31169,52.6117,-121.1722,2017,4831.0,Natural,Very small
British Columbia,2017-C31348,52.5668,-121.2063,2017,1248.0,Natural,Very small
British Columbia,2017-C10683,52.8103,-122.3036,2017,595.0,Natural,Very small
British Columbia,2017-C20645,52.1764,-121.8334,2017,3387.0,Human,Very small
British Columbia,2017-C50647,51.944,-123.1686,2017,239298.0,Natural,Large
British Columbia,2017-C50744,51.9608,-125.016,2017,25558.0,Natural,Small
British Columbia,2017-C20708,52.1332,-122.004,2017,4121.7,Natural,Very small
British Columbia,2017-C20729,52.2086,-122.0553,2017,12723.0,Natural,Very small
British Columbia,2017-C20735,52.228,-122.3404,2017,13211.0,Natural,Very small
British Columbia,2017-C20738,52.3013,-122.2254,2017,278.0,Natural,Very small
Manitoba,NE038,55.337778,-93.373056,2017,410.0,Natural,Very small
Yukon,2017OC024,67.0231667,-139.1513333,2017,8584.56,Natural,Very small
Yukon,2017MA012,65.2833333,-134.5333333,2017,3207.0,Natural,Very small
Yukon,2017DA021,63.451,-139.9891667,2017,473.64,Natural,Very small
British Columbia,2017-K20637,50.6998,-121.2976,2017,191865.0,Human,Medium
British Columbia,2017-C30870,52.4348,-121.7206,2017,859.0,Natural,Very small
British Columbia,2017-C40621,51.6541,-121.3987,2017,5711.0,Human,Very small
Yukon,2017OC022,67.4606833,-140.9843333,2017,600.0,Natural,Very small
Yukon,2017OC021,66.0288667,-134.1605667,2017,1604.82,Natural,Very small
Yukon,2017MA011,65.8843667,-134.0145333,2017,4736.0,Natural,Very small
Yukon,2017OC023,66.2552333,-137.7594,2017,22368.0,Natural,Very small
Northwest Territories,ZF010-17,62.706666,-113.243,2017,256.0,Natural,Very small
Ontario,NIP12,51.3778,-86.0753,2017,1455.0,Natural,Very small
Yukon,2017OC017,67.5128333,-140.7550833,2017,10311.0,Natural,Very small
Yukon,2017OC020,66.3892,-137.9906,2017,40005.66,Natural,Small
Yukon,2017OC018,66.241,-140.558,2017,1518.51,Natural,Very small
Yukon,2017OC019,66.0838333,-138.8771667,2017,7033.26,Natural,Very small
Ontario,COC12,53.6156,-82.6002,2017,1574.0,Natural,Very small
Ontario,SLK8,54.0128,-91.6898,2017,505.2000122,Natural,Very small
Northwest Territories,VQ016-17,66.209,-127.911666,2017,32530.0,Natural,Small
Alberta,2017WB15,59.0914,-112.7734,2017,3703.0,Natural,Very small
British Columbia,2017-V10484,49.5755,-121.8113,2017,202.0,Human,Very small
British Columbia,2017-N71000,50.3717,-116.7139,2017,330.0,Natural,Very small
Northwest Territories,EV011-17,66.513,-132.343666,2017,4367.0,Natural,Very small
Northwest Territories,EV010-17,66.181166,-131.846833,2017,500.0,Natural,Very small
Ontario,COC8,54.7624,-85.3906,2017,438.0,Natural,Very small
Yukon,2017MA008,65.4996667,-135.3045,2017,7877.0,Natural,Very small
Yukon,2017DA016,63.3849167,-139.7425333,2017,2354.44,Natural,Very small
Newfoundland and Labrador,605,53.05,-61.12,2017,609.0,Natural,Very small
Manitoba,NE031,57.115278,-96.842222,2017,262.0,Natural,Very small
Manitoba,NE030,56.769167,-96.870556,2017,11977.0,Natural,Very small
Yukon,2017OC016,66.7717167,-136.7923667,2017,1165.87,Natural,Very small
Yukon,2017OC013,66.3913333,-140.5441667,2017,711.28,Natural,Very small
Yukon,2017OC014,66.4226667,-140.7628333,2017,1730.3,Natural,Very small
Alberta,SWF049,56.93867,-115.0551,2017,320.0,Natural,Very small
Northwest Territories,VQ013-17,67.134333,-127.696833,2017,48453.0,Natural,Small
Northwest Territories,VQ011-17,65.602333,-130.083,2017,31048.0,Natural,Small
Manitoba,NE337,57.0125,-91.918333,2017,313.0,Natural,Very small
Yukon,2017OC007,67.2283333,-139.3605833,2017,21673.5,Natural,Very small
Yukon,2017OC009,67.82,-139.8000667,2017,1317.23,Natural,Very small
Yukon,2017OC010,67.2233333,-140.8766667,2017,24500.0,Natural,Small
Northwest Territories,EV006-17,66.182,-131.953666,2017,513.08,Natural,Very small
Northwest Territories,VQ007-17,65.5995,-127.6105,2017,1050.0,Natural,Very small
Northwest Territories,FS009-17,61.930333,-120.907166,2017,359.0,Natural,Very small
Manitoba,NE023,58.606667,-98.992222,2017,1129.0,Natural,Very small
Manitoba,NE026,57.923889,-99.968056,2017,832.2,Natural,Very small
Yukon,2017DA012,65.5876667,-138.8106167,2017,8275.2,Natural,Very small
Yukon,2017DA009,64.93645,-137.3786,2017,393.17,Natural,Very small
Yukon,2017DA006,63.8740833,-139.3706667,2017,1073.01,Natural,Very small
British Columbia,2017-G31097,52.3137,-118.3705,2017,2100.0,Natural,Very small
Yukon,2017MA004,65.6007833,-134.4066667,2017,56841.0,Natural,Small
Yukon,2017MA005,65.7166667,-134.3333333,2017,2500.0,Natural,Very small
Yukon,2017OC004,68.139,-138.5416667,2017,2117.96,Natural,Very small
Yukon,2017OC002,67.0975667,-136.75275,2017,1877.27,Natural,Very small
Yukon,2017OC003,67.0361,-138.2074667,2017,695.29,Natural,Very small
Yukon,2017OC005,66.3889167,-139.1369167,2017,4261.19,Natural,Very small
Northwest Territories,VQ008-17,66.304833,-130.878666,2017,24326.0,Natural,Small
Yukon,2017DA004,65.891,-137.5285,2017,86127.86,Natural,Small
Yukon,2017MA001,63.5686667,-133.6228333,2017,6653.0,Natural,Very small
Yukon,2017MA003,63.1531667,-137.7658333,2017,5283.0,Natural,Very small
Alberta,2017WB14,59.5158,-113.8948,2017,2640.0,Natural,Very small
Ontario,COC14,54.5458,-83.4667,2017,7000.0,Natural,Very small
Ontario,NIP9,51.7843,-88.375,2017,13553.2998,Natural,Very small
Quebec,2017-81,47.8021,-75.5479,2017,630.9,Human,Very small
Yukon,2017DA001,63.4977833,-138.45465,2017,13011.59,Natural,Very small
Quebec,2017-70,52.4887,-74.9202,2017,1074.9,Natural,Very small
Quebec,2017-72,52.5297,-74.8304,2017,2387.9,Natural,Very small
Quebec,2017-73,52.3167,-72.9006,2017,5757.5,Natural,Very small
Quebec,2017-74,50.0236,-76.5147,2017,4951.5,Natural,Very small
Quebec,2017-68,52.2725,-76.4034,2017,1698.7,Natural,Very small
Quebec,2017-61,54.0117,-75.2117,2017,371.4,Natural,Very small
Quebec,2017-63,54.0514,-75.2753,2017,1262.3,Natural,Very small
Quebec,2017-64,53.977,-71.6269,2017,217.4,Natural,Very small
Quebec,2017-65,53.7478,-72.1014,2017,15430.4,Natural,Very small
Quebec,2017-67,53.7054,-72.7604,2017,468.2,Natural,Very small
Quebec,2017-77,50.2381,-76.048,2017,499.2,Natural,Very small
British Columbia,2017-N51265,51.0806,-117.5768,2017,1343.7,Natural,Very small
Alberta,2017WB13,59.6781,-114.568,2017,2852.0,Natural,Very small
Quebec,2017-66,52.2153,-74.0614,2017,1987.5,Natural,Very small
Alberta,2017WB7,59.8863,-114.6573,2017,395.0,Natural,Very small
Alberta,HWF098,59.6475,-116.851433,2017,210.0,Natural,Very small
Alberta,HWF102,59.859383,-116.8565,2017,387.7,Natural,Very small
Northwest Territories,SS003-17,60.280833,-117.159333,2017,742.0,Natural,Very small
Northwest Territories,2017NA1,61.6243,-125.2303,2017,755.0,Natural,Very small
Northwest Territories,2017NA2,61.6037,-125.2565,2017,970.0,Natural,Very small
Yukon,2017WL001,60.3211333,-126.4090667,2017,2871.0,Natural,Very small
Alberta,2017WB1,58.6201,-111.628,2017,25280.0,Unknown,Small
British Columbia,2017-G30140,52.9762,-119.3406,2017,574.0,Human,Very small
Quebec,2017-43,53.9889,-72.1239,2017,233.6,Human,Very small
Manitoba,NE005,54.171111,-93.538333,2017,589.8,Human,Very small
Alberta,HWF023,58.48315,-114.362033,2017,301.2,Human,Very small
Nova Scotia,04-006-2017,43.9492411,-65.6711309,2017,440.0,Human,Very small
Ontario,THU1,49.48,-89.7812,2016,3017.0,Unknown,Very small
British Columbia,2016-K70443,50.2018,-121.5862,2016,538.0,Human,Very small
Manitoba,NE097,58.031944,-98.553889,2016,386.8,Natural,Very small
British Columbia,2016-G90369,59.8938,-121.9199,2016,392.6,Natural,Very small
Nova Scotia,06-008-2016,44.5103661,-65.2860711,2016,275.014,Human,Very small
Northwest Territories,ZF039-16,64.354333,-117.944666,2016,2801.5,Natural,Very small
Northwest Territories,ZF037-16,63.565166,-112.3045,2016,481.7,Natural,Very small
Northwest Territories,ZF036-16,63.551833,-115.595166,2016,264.0,Natural,Very small
Northwest Territories,SS045-16,60.437666,-106.150666,2016,335.55,Natural,Very small
Saskatchewan,16SR-MATILDA,59.707919,-106.663416,2016,247.0,Natural,Very small
Quebec,2016-448,54.6703,-64.1122,2016,267.7,Natural,Very small
Quebec,2016-449,55.0,-63.8508,2016,474.3,Natural,Very small
Newfoundland and Labrador,2016-615,54.48,-59.27,2016,636.0,Natural,Very small
Northwest Territories,ZF029-16,62.7155,-107.386166,2016,1278.0,Natural,Very small
Northwest Territories,ZF031-16,64.247166,-119.274833,2016,4245.2,Natural,Very small
Newfoundland and Labrador,2016-614,54.03,-57.62,2016,9680.0,Natural,Very small
Northwest Territories,SS040-16,61.2815,-118.702833,2016,399.42,Natural,Very small
Saskatchewan,16SR-MOFFATT,59.778667,-106.9775,2016,18308.9,Natural,Very small
Northwest Territories,VQ024-16,64.665666,-125.707,2016,371.0,Natural,Very small
Northwest Territories,SS043-16,60.036,-119.435666,2016,537.53,Natural,Very small
Alberta,2016WB15,59.721,-113.7404,2016,286.5,Natural,Very small
Alberta,HWF193,59.92005,-118.925133,2016,752.0,Natural,Very small
Northwest Territories,ZF028-16,62.491833,-113.508666,2016,7713.9,Human,Very small
Northwest Territories,ZF030-16,62.383333,-108.016666,2016,2649.2,Natural,Very small
Northwest Territories,SS039-16,60.676166,-107.5395,2016,625.8,Natural,Very small
Northwest Territories,VQ021-16,64.957333,-124.648,2016,204.7,Natural,Very small
Northwest Territories,FS044-16,63.586333,-123.381333,2016,2165.3,Natural,Very small
Northwest Territories,VQ023-16,64.021666,-125.095833,2016,1997.6,Natural,Very small
Northwest Territories,FS041-16,60.556666,-122.194333,2016,454.7,Natural,Very small
Quebec,2016-437,52.6069,-74.0867,2016,1823.6,Natural,Very small
Northwest Territories,SS037-16,61.175,-111.9305,2016,520.31,Natural,Very small
Northwest Territories,VQ016-16,66.743666,-125.606666,2016,350.0,Natural,Very small
Northwest Territories,VQ027-16,66.179666,-130.236333,2016,1674.7,Natural,Very small
Northwest Territories,VQ019-16,65.9835,-125.705833,2016,561.8,Natural,Very small
Northwest Territories,VQ022-16,64.206333,-125.224,2016,1645.1,Natural,Very small
Northwest Territories,FS034-16,63.533333,-121.583333,2016,3290.7,Natural,Very small
Northwest Territories,ZF027-16,62.117166,-116.604666,2016,676.3,Natural,Very small
Northwest Territories,FS039-16,61.592333,-120.861833,2016,786.1,Natural,Very small
Northwest Territories,FS037-16,61.1725,-120.754833,2016,2241.3,Natural,Very small
Northwest Territories,FS035-16,60.175666,-123.906666,2016,715.4,Natural,Very small
Northwest Territories,SS036-16,60.029333,-117.838333,2016,584.35,Natural,Very small
Quebec,2016-435,57.2781,-68.2686,2016,697.8,Natural,Very small
Quebec,2016-433,57.3267,-69.3417,2016,251.6,Natural,Very small
Quebec,2016-436,56.1975,-69.3058,2016,241.0,Natural,Very small
Quebec,2016-416,52.4356,-67.6019,2016,697.0,Natural,Very small
Quebec,2016-427,51.8956,-64.0908,2016,1911.6,Natural,Very small
Northwest Territories,EV005-16,68.175833,-129.760166,2016,581.1,Natural,Very small
Northwest Territories,ZF023-16,63.695,-118.116,2016,2662.4,Natural,Very small
British Columbia,2016-R90074,59.8014,-129.3486,2016,4687.0,Natural,Very small
Quebec,2016-431,51.6919,-73.2181,2016,201.1,Natural,Very small
Quebec,2016-439,51.8042,-63.645,2016,284.1,Natural,Very small
Quebec,2016-398,51.2253,-67.5606,2016,247.1,Natural,Very small
Quebec,2016-424,55.9419,-68.1572,2016,445.8,Natural,Very small
Quebec,2016-387,54.7333,-71.8069,2016,270.8,Natural,Very small
Quebec,2016-380,51.5803,-74.6994,2016,1467.6,Natural,Very small
Quebec,2016-381,51.3433,-74.5575,2016,892.3,Natural,Very small
Quebec,2016-385,52.0056,-75.0103,2016,1764.2,Natural,Very small
Quebec,2016-402,51.3353,-73.1825,2016,1135.3,Natural,Very small
Quebec,2016-415,52.3703,-72.9108,2016,848.6,Natural,Very small
Quebec,2016-370,51.2425,-64.7069,2016,2052.0,Natural,Very small
Northwest Territories,VQ015-16,65.573666,-122.672833,2016,319.3,Natural,Very small
Quebec,2016-358,52.1964,-74.7556,2016,552.1,Natural,Very small
Quebec,2016-354,52.6714,-68.1936,2016,647.8,Natural,Very small
Quebec,2016-412,51.9789,-71.7692,2016,415.1,Natural,Very small
Quebec,2016-363,55.8283,-66.9519,2016,1380.5,Natural,Very small
Quebec,2016-360,55.47,-70.2889,2016,981.9,Natural,Very small
Quebec,2016-344,54.0172,-76.8769,2016,676.6,Natural,Very small
Quebec,2016-362,54.3267,-74.1453,2016,524.8,Natural,Very small
Quebec,2016-348,53.6983,-71.9303,2016,271.4,Natural,Very small
Quebec,2016-346,54.0281,-75.8258,2016,4921.3,Natural,Very small
Northwest Territories,VQ012-16,64.745666,-120.403333,2016,1847.7,Natural,Very small
Saskatchewan,16SR-OCHAK,59.292867,-103.72375,2016,485.28,Natural,Very small
Northwest Territories,VQ011-16,66.3385,-127.488,2016,1462.2,Natural,Very small
Northwest Territories,VQ013-16,65.306833,-119.518333,2016,6743.7,Natural,Very small
Manitoba,NE082,58.218056,-100.781389,2016,458.1,Natural,Very small
Northwest Territories,VQ010-16,65.9455,-127.059333,2016,7747.5,Natural,Very small
Northwest Territories,VQ009-16,65.784666,-127.5725,2016,1073.9,Natural,Very small
Northwest Territories,VQ007-16,65.2295,-126.304,2016,8037.3,Natural,Very small
Northwest Territories,ZF018-16,62.084666,-113.015333,2016,413.3,Natural,Very small
Northwest Territories,ZF017-16,61.95,-112.716666,2016,3073.6,Natural,Very small
Northwest Territories,FS030-16,62.094,-121.9515,2016,223.9,Natural,Very small
Alberta,2016WB12,59.8369,-113.3947,2016,338.5,Natural,Very small
Manitoba,NE076,56.409444,-97.960833,2016,575.0,Natural,Very small
Northwest Territories,ZF013-16,63.616666,-116.5355,2016,26942.6,Natural,Small
Northwest Territories,ZF014-16,63.412,-116.0425,2016,31056.7,Natural,Small
Northwest Territories,SS031-16,60.915,-107.372333,2016,565.26,Natural,Very small
Northwest Territories,SS026-16,60.867166,-110.475666,2016,1461.13,Natural,Very small
Northwest Territories,SS027-16,60.6995,-109.9005,2016,2344.68,Natural,Very small
Northwest Territories,SS024-16,60.6115,-111.963,2016,382.7,Natural,Very small
Manitoba,NE073,57.080833,-100.193333,2016,308.0,Natural,Very small
Manitoba,NE075,56.208889,-97.308889,2016,2028.8,Natural,Very small
Northwest Territories,SS022-16,61.504333,-112.427333,2016,8380.2,Natural,Very small
Saskatchewan,16DB-JOHN,55.535567,-102.6226,2016,449.6,Natural,Very small
Manitoba,NE066,58.126944,-97.606111,2016,812.3,Natural,Very small
Manitoba,NE062,56.995278,-94.925833,2016,3822.7,Natural,Very small
Ontario,NIP23,52.1622,-88.5394,2016,932.0,Natural,Very small
Alberta,HWF156,58.43855,-114.381217,2016,451.7,Natural,Very small
Alberta,HWF159,58.314667,-114.022217,2016,540.8,Natural,Very small
Saskatchewan,16SR-LEXI,59.41245,-105.695683,2016,20043.2,Natural,Very small
Manitoba,NE064,58.173611,-96.844722,2016,322.0,Natural,Very small
Manitoba,NE063,58.028333,-96.920833,2016,2614.0,Natural,Very small
Northwest Territories,VQ004-16,65.422166,-126.233333,2016,1980.3,Natural,Very small
Northwest Territories,FS027-16,62.4005,-123.2305,2016,5155.2,Natural,Very small
Alberta,2016WB9,58.1828,-112.1565,2016,757.9,Natural,Very small
Alberta,HWF130,59.865967,-118.14715,2016,2297.5,Natural,Very small
Alberta,HWF132,59.640833,-119.723167,2016,204.3,Natural,Very small
Saskatchewan,16SR-FORCIE,59.686167,-109.459667,2016,560.0,Natural,Very small
Saskatchewan,16SR-TROVILLO,59.705683,-109.464483,2016,200.0,Natural,Very small
Yukon,2016WL001,60.53455,-127.17465,2016,5167.0,Natural,Very small
Northwest Territories,SS016-16,60.115333,-106.927,2016,3165.03,Natural,Very small
Northwest Territories,VQ003-16,66.467,-127.552666,2016,2992.2,Natural,Very small
Northwest Territories,ZF006-16,62.295,-117.643,2016,2166.7,Natural,Very small
Northwest Territories,SS015-16,60.581166,-113.916,2016,2057.63,Natural,Very small
Saskatchewan,16SR-CROW,59.416417,-106.038333,2016,1269.55,Natural,Very small
Saskatchewan,16BN-KURT,56.520333,-109.375833,2016,454.0,Natural,Very small
Saskatchewan,16BN-DUTCH,57.6781,-108.232,2016,10397.0,Natural,Very small
Saskatchewan,16BN-KOOP,57.674033,-108.577567,2016,24204.2,Natural,Small
Saskatchewan,16BN-BNA,57.048567,-107.671683,2016,3659.88,Natural,Very small
Manitoba,NE054,57.566389,-95.396667,2016,2380.0,Natural,Very small
Northwest Territories,SS014-16,60.893166,-108.7555,2016,4829.21,Natural,Very small
Alberta,2016WB6,59.0264,-111.8486,2016,5797.3,Natural,Very small
Saskatchewan,16SR-TSALWOR,59.731983,-109.45575,2016,2883.0,Natural,Very small
Saskatchewan,16SR-HULL,58.175,-102.608333,2016,1535.7,Natural,Very small
Manitoba,NE052,58.458056,-100.905833,2016,589.7,Natural,Very small
Northwest Territories,SS006-16,60.203,-116.906833,2016,418.19,Natural,Very small
Saskatchewan,16SR-STONE,58.594983,-107.361733,2016,80347.9,Natural,Small
Saskatchewan,16SR-LIVING,58.580967,-107.2662,2016,226.5,Natural,Very small
Saskatchewan,16SR-NARROWS,58.329333,-107.68855,2016,20066.11,Natural,Very small
Saskatchewan,16BN-BELL,58.404667,-109.071167,2016,386.45,Natural,Very small
Northwest Territories,SS005-16,61.103333,-107.7765,2016,11210.96,Natural,Very small
Northwest Territories,SS008-16,61.291,-110.581833,2016,32561.37,Natural,Small
Saskatchewan,16LA-PARKER,57.052117,-105.58655,2016,1000.0,Natural,Very small
Saskatchewan,16LA-JOHNSON,57.071517,-105.593433,2016,3149.3,Natural,Very small
Quebec,2016-329,53.8203,-71.8228,2016,1404.0,Natural,Very small
Saskatchewan,16LX-PIPE,58.036783,-106.60145,2016,12613.0,Natural,Very small
Saskatchewan,16LA-PATTER,57.696917,-104.276479,2016,344.6,Natural,Very small
Manitoba,NE034,56.508333,-101.058333,2016,242.0,Natural,Very small
Manitoba,NE044,56.110278,-101.706111,2016,1059.3,Natural,Very small
Manitoba,NE038,56.1625,-95.165278,2016,264.0,Natural,Very small
Manitoba,NE028,55.018333,-95.162778,2016,1466.0,Natural,Very small
Northwest Territories,SS003-16,61.002,-110.259333,2016,7639.26,Natural,Very small
Manitoba,NW006,53.073056,-99.834722,2016,651.0,Human,Very small
Northwest Territories,FS008-16,63.305666,-122.544333,2016,5565.8,Natural,Very small
Northwest Territories,FS007-16,63.966666,-124.033333,2016,27570.7,Natural,Small
Yukon,2016MA001,63.2,-134.1833333,2016,2500.0,Natural,Very small
Quebec,2016-285,55.0461,-71.0739,2016,338.2,Natural,Very small
Quebec,2016-286,55.0925,-70.5378,2016,1963.0,Natural,Very small
Yukon,2016CA001,62.9473333,-134.8538333,2016,13350.0,Natural,Very small
Northwest Territories,2016NA1,61.1232,-126.5036,2016,500.0,Natural,Very small
Saskatchewan,16BN-PAT,56.57175,-108.43045,2016,4143.39,Natural,Very small
British Columbia,2016-N60057,49.0163,-118.3294,2016,224.0,Human,Very small
Alberta,HWF100,59.949367,-119.241533,2016,320.9,Natural,Very small
Saskatchewan,16BN-WAYNE,55.800167,-109.764333,2016,4670.9,Natural,Very small
Saskatchewan,16LX-NOBBS,55.336983,-107.4435,2016,1134.95,Natural,Very small
British Columbia,2016-R90065,58.9385,-132.0044,2016,439.0,Natural,Very small
Saskatchewan,16BN-MARIE,57.300817,-108.059017,2016,11532.1,Natural,Very small
Saskatchewan,16BN-BRIAN,57.600117,-109.1866,2016,21716.7,Natural,Very small
Saskatchewan,16HB-BALSAM,54.361933,-103.0062,2016,813.6,Natural,Very small
Ontario,HEA5,49.7585,-84.9291,2016,2574.100098,Human,Very small
Ontario,WAW7,48.6797,-85.997,2016,294.0,Human,Very small
Ontario,HEA4,49.7758,-84.5672,2016,475.0,Human,Very small
Ontario,NIP12,49.7501,-86.9646,2016,286.1000061,Human,Very small
Ontario,THU19,49.1708,-89.9147,2016,868.0,Natural,Very small
British Columbia,2016-C50057,52.2702,-123.9901,2016,200.0,Natural,Very small
Alberta,WWF025,54.525278,-116.803612,2016,657.0,Unknown,Very small
Yukon,2016DA001,63.9031667,-138.848,2016,272.0,Natural,Very small
Manitoba,CE028,51.465556,-97.308889,2016,447.3,Human,Very small
Alberta,MWF015,56.7831,-110.581317,2016,11604.0,Natural,Very small
Saskatchewan,16SR-DAVY,58.804067,-108.4638,2016,3169.6,Natural,Very small
Manitoba,EA012,49.881944,-95.174167,2016,3892.7,Human,Very small
Ontario,RED3,50.9186,-94.927,2016,74334.0,Natural,Small
Ontario,KEN18,49.8533,-95.1486,2016,1885.0,Human,Very small
Alberta,MWF014,56.608317,-110.940367,2016,310.0,Natural,Very small
